3086;0.419801475
3088;0.42012709
3090;0.420452589
3092;0.420777973
3094;0.42110324
3096;0.421428391
3098;0.421753426
3100;0.422078346
3102;0.422403149
3104;0.422727836
3106;0.423052249
3108;0.423376505
3110;0.423700622
3112;0.424024602
3114;0.424348442
3116;0.424672145
3118;0.424995709
3120;0.425319134
3122;0.425642422
3124;0.42596557
3126;0.426288581
3128;0.426611453
3130;0.426934186
3132;0.427256781
3134;0.427579238
3136;0.427901785
3138;0.428224253
3140;0.428546615
3142;0.428868872
3144;0.429191022
3146;0.429513066
3148;0.429835004
3150;0.430156836
3152;0.430478562
3154;0.430800182
3156;0.431121697
3158;0.431443105
3160;0.431764407
3162;0.432085603
3164;0.432406694
3166;0.432727765
3168;0.433048754
3170;0.433369648
3172;0.43369045
3174;0.434011157
3176;0.434331771
3178;0.434652291
3180;0.434972718
3182;0.435293051
3184;0.435613291
3186;0.435933437
3188;0.436253489
3190;0.436573448
3192;0.436893313
3194;0.437213084
3196;0.437532646
3198;0.437852083
3200;0.43817141
3202;0.438490627
3204;0.438809734
3206;0.439128731
3208;0.439447618
3210;0.439766395
3212;0.440085061
3214;0.440403618
3216;0.440722064
3218;0.4410404
3220;0.441358626
3222;0.441676742
3224;0.441994748
3226;0.4423125
3228;0.442630105
3230;0.44294758
3232;0.443264925
3234;0.443582139
3236;0.443899223
3238;0.444216176
3240;0.444532999
3242;0.444849691
3244;0.445166254
3246;0.445482685
3248;0.445798987
3250;0.446115158
3252;0.446431198
3254;0.446747108
3256;0.447063016
3258;0.447378827
3260;0.447694525
3262;0.448010111
3264;0.448325585
3266;0.448640946
3268;0.448956196
3270;0.449271333
3272;0.449586357
3274;0.44990127
3276;0.45021607
3278;0.450530758
3280;0.450845334
3282;0.451159797
3284;0.451474148
3286;0.451788427
3288;0.452102603
3290;0.452416673
3292;0.452730636
3294;0.453044492
3296;0.453358242
3298;0.453671885
3300;0.453985421
3302;0.454298851
3304;0.454612174
3306;0.45492539
3308;0.4552385
3310;0.455551503
3312;0.455864399
3314;0.456177189
3316;0.456489845
3318;0.456802387
3320;0.457114819
3322;0.45742714
3324;0.457739351
3326;0.458051451
3328;0.45836344
3330;0.458675319
3332;0.458987088
3334;0.459298746
3336;0.459610294
3338;0.459921731
3340;0.460233057
3342;0.460544274
3344;0.460855379
3346;0.461166269
3348;0.461477022
3350;0.46178765
3352;0.462098152
3354;0.462408529
3356;0.46271878
3358;0.463028906
3360;0.463338907
3362;0.463648783
3364;0.463958533
3366;0.464268158
3368;0.464577657
3370;0.464887031
3372;0.46519628
3374;0.465505404
3376;0.4658145
3378;0.466123497
3380;0.466432382
3382;0.466741155
3384;0.467049817
3386;0.467358368
3388;0.467666808
3390;0.467975135
3392;0.468283352
3394;0.468591457
3396;0.468899451
3398;0.469207333
3400;0.469515104
3402;0.469822763
3404;0.470130311
3406;0.470437745
3408;0.470745068
3410;0.471052279
3412;0.471359378
3414;0.471666365
3416;0.47197324
3418;0.472280004
3420;0.472586656
3422;0.472893197
3424;0.473199625
3426;0.473505942
3428;0.473812147
3430;0.474118241
3432;0.474424223
3434;0.474730093
3436;0.475035844
3438;0.47534148
3440;0.475647005
3442;0.475952416
3444;0.476257715
3446;0.4765629
3448;0.476867973
3450;0.477172934
3452;0.477477781
3454;0.477782515
3456;0.478087137
3458;0.478391646
3460;0.478696042
3462;0.479000326
3464;0.479304496
3466;0.479608435
3468;0.47991223
3470;0.480215895
3472;0.480519431
3474;0.480822837
3476;0.481126113
3478;0.48142926
3480;0.481732277
3482;0.482035165
3484;0.482337923
3486;0.482640551
3488;0.482943049
3490;0.483245418
3492;0.483547657
3494;0.483849766
3496;0.48415176
3498;0.484453628
3500;0.484755369
3502;0.485056982
3504;0.485358467
3506;0.485659824
3508;0.485961054
3510;0.486262156
3512;0.486563131
3514;0.486863977
3516;0.487164697
3518;0.487465288
3520;0.487765752
3522;0.488066088
3524;0.488366297
3526;0.488666523
3528;0.488966658
3530;0.489266687
3532;0.489566608
3534;0.489866423
3536;0.49016613
3538;0.49046573
3540;0.490765223
3542;0.491064608
3544;0.491363887
3546;0.491663058
3548;0.491962123
3550;0.49226108
3552;0.49255993
3554;0.492858673
3556;0.493157342
3558;0.493455913
3560;0.493754382
3562;0.494052748
3564;0.494351012
3566;0.494649174
3568;0.494947233
3570;0.49524519
3572;0.495543045
3574;0.495840797
3576;0.496138447
3578;0.496435994
3580;0.496733439
3582;0.497030782
3584;0.497328023
3586;0.497625042
3588;0.497921929
3590;0.498218696
3592;0.498515344
3594;0.498811873
3596;0.499108283
3598;0.499404574
3600;0.499700745
3602;0.499996798
3604;0.500292731
3606;0.500588545
3608;0.50088424
3610;0.501179816
3612;0.501475273
3614;0.501770611
3616;0.502065732
3618;0.50236071
3620;0.502655555
3622;0.502950267
3624;0.503244846
3626;0.503539292
3628;0.503833606
3630;0.504127786
3632;0.504421834
3634;0.504715749
3636;0.505009531
3638;0.505303181
3640;0.505596697
3642;0.505890081
3644;0.506183332
3646;0.506476563
3648;0.50676969
3650;0.507062701
3652;0.507355595
3654;0.507648373
3656;0.507941033
3658;0.508233577
3660;0.508526003
3662;0.508818313
3664;0.509110507
3666;0.509402583
3668;0.509694543
3670;0.509986385
3672;0.510278111
3674;0.510569721
3676;0.510861236
3678;0.51115264
3680;0.511443931
3682;0.511735109
3684;0.512026173
3686;0.512317123
3688;0.51260796
3690;0.512898683
3692;0.513189292
3694;0.513479788
3696;0.513770171
3698;0.51406044
3700;0.514350595
3702;0.514640637
3704;0.514930565
3706;0.515220318
3708;0.515509942
3710;0.515799443
3712;0.516088821
3714;0.516378078
3716;0.516667212
3718;0.516956224
3720;0.517245113
3722;0.51753388
3724;0.517822525
3726;0.518111048
3728;0.518399448
3730;0.518687726
3732;0.518975882
3734;0.519263915
3736;0.519551741
3738;0.519839423
3740;0.520126971
3742;0.520414384
3744;0.520701663
3746;0.520988807
3748;0.521275817
3750;0.521562693
3752;0.521849435
3754;0.522136042
3756;0.522422515
3758;0.522708853
3760;0.522995057
3762;0.523281127
3764;0.523567063
3766;0.523852983
3768;0.5241388
3770;0.5244245
3772;0.524710082
3774;0.524995547
3776;0.525280894
3778;0.525566124
3780;0.525851237
3782;0.526136232
3784;0.526421109
3786;0.526705869
3788;0.526990512
3790;0.527275038
3792;0.527559445
3794;0.527843736
3796;0.528127936
3798;0.528412025
3800;0.528696
3802;0.528979862
3804;0.52926361
3806;0.529547245
3808;0.529830766
3810;0.530114173
3812;0.530397466
3814;0.530680646
3816;0.530963713
3818;0.531246665
3820;0.531529504
3822;0.531812229
3824;0.532094841
3826;0.532377314
3828;0.532659667
3830;0.532941903
3832;0.533224022
3834;0.533506023
3836;0.533787908
3838;0.534069675
3840;0.534351325
3842;0.534632858
3844;0.534914274
3846;0.535195572
3848;0.535476754
3850;0.535757818
3852;0.536038765
3854;0.536319595
3856;0.536600188
3858;0.536880634
3860;0.537160945
3862;0.537441122
3864;0.537721166
3866;0.538001075
3868;0.53828085
3870;0.538560491
3872;0.538839998
3874;0.539119371
3876;0.539398609
3878;0.539677714
3880;0.539956685
3882;0.540235521
3884;0.540514224
3886;0.540792952
3888;0.541071587
3890;0.54135011
3892;0.541628521
3894;0.541906822
3896;0.54218501
3898;0.542463087
3900;0.542741053
3902;0.543018907
3904;0.543296649
3906;0.54357428
3908;0.5438518
3910;0.544129208
3912;0.544406504
3914;0.544683689
3916;0.544960721
3918;0.545237632
3920;0.545514426
3922;0.545791102
3924;0.546067661
3926;0.546344102
3928;0.546620427
3930;0.546896634
3932;0.547172724
3934;0.547448696
3936;0.547724551
3938;0.548000289
3940;0.54827591
3942;0.548551413
3944;0.5488268
3946;0.549102042
3948;0.54937716
3950;0.549652158
3952;0.549927034
3954;0.550201789
3956;0.550476423
3958;0.550750937
3960;0.551025329
3962;0.5512996
3964;0.55157375
3966;0.551847779
3968;0.552121687
3970;0.552395475
3972;0.552669141
3974;0.552942686
3976;0.553216121
3978;0.553489438
3980;0.553762636
3982;0.554035714
3984;0.554308672
3986;0.554581512
3988;0.554854232
3990;0.555126832
3992;0.555399313
3994;0.555671674
3996;0.555943916
3998;0.556216039
4000;0.556488042
4002;0.556759926
4004;0.55703169
4006;0.55730333
4008;0.55757485
4010;0.557846249
4012;0.558117529
4014;0.558388688
4016;0.558659727
4018;0.558930646
4020;0.559201445
4022;0.559472124
4024;0.559742683
4026;0.560013122
4028;0.560283441
4030;0.560553639
4032;0.560823718
4034;0.561093676
4036;0.56136351
4038;0.561633224
4040;0.561902817
4042;0.562172289
4044;0.562441641
4046;0.562710872
4048;0.562979982
4050;0.563248972
4052;0.563517841
4054;0.56378659
4056;0.564055218
4058;0.564323725
4060;0.564592112
4062;0.564860378
4064;0.565128523
4066;0.56539655
4068;0.565664456
4070;0.565932242
4072;0.566199907
4074;0.566467452
4076;0.566734877
4078;0.567002181
4080;0.567269365
4082;0.567536429
4084;0.567803372
4086;0.568070195
4088;0.568336897
4090;0.568603479
4092;0.568869941
4094;0.569136282
4096;0.569402497
4098;0.569668589
4100;0.56993456
4102;0.57020041
4104;0.570466139
4106;0.570731746
4108;0.570997232
4110;0.571262597
4112;0.571527841
4114;0.571792963
4116;0.572057964
4118;0.572322843
4120;0.572587602
4122;0.572852239
4124;0.573116755
4126;0.573381142
4128;0.573645405
4130;0.573909546
4132;0.574173565
4134;0.574437462
4136;0.574701236
4138;0.574964888
4140;0.575228417
4142;0.575491824
4144;0.575755109
4146;0.576018271
4148;0.576281311
4150;0.576544229
4152;0.576807024
4154;0.577069697
4156;0.577332249
4158;0.57759468
4160;0.577856989
4162;0.578119176
4164;0.57838124
4166;0.578643183
4168;0.578905004
4170;0.579166702
4172;0.579428278
4174;0.579689733
4176;0.579951065
4178;0.580212275
4180;0.580473364
4182;0.58073433
4184;0.580995174
4186;0.581255904
4188;0.581516513
4190;0.581777002
4192;0.58203737
4194;0.582297617
4196;0.582557743
4198;0.582817748
4200;0.583077632
4202;0.583337395
4204;0.583597037
4206;0.583856558
4208;0.584115958
4210;0.584375237
4212;0.584634395
4214;0.584893432
4216;0.585152354
4218;0.585411156
4220;0.585669837
4222;0.585928399
4224;0.58618684
4226;0.586445161
4228;0.586703362
4230;0.586961442
4232;0.587219403
4234;0.587477243
4236;0.587734963
4238;0.587992562
4240;0.588250042
4242;0.588507401
4244;0.58876464
4246;0.58902176
4248;0.58927876
4250;0.58953564
4252;0.5897924
4254;0.59004904
4256;0.590305559
4258;0.590561959
4260;0.590818239
4262;0.591074398
4264;0.591330438
4266;0.591586358
4268;0.591842157
4270;0.592097836
4272;0.592353396
4274;0.592608835
4276;0.592864154
4278;0.593119353
4280;0.593374431
4282;0.593629389
4284;0.593884228
4286;0.594138946
4288;0.594393544
4290;0.594648022
4292;0.59490238
4294;0.595156617
4296;0.595410735
4298;0.595664732
4300;0.59591861
4302;0.596172367
4304;0.596426003
4306;0.59667952
4308;0.596932916
4310;0.597186192
4312;0.597439348
4314;0.597692383
4316;0.597945299
4318;0.598198094
4320;0.598450769
4322;0.598703324
4324;0.598955759
4326;0.599208073
4328;0.599460267
4330;0.599712342
4332;0.599964296
4334;0.60021613
4336;0.600467844
4338;0.600719438
4340;0.600970912
4342;0.601222265
4344;0.601473498
4346;0.601724612
4348;0.601975605
4350;0.602226478
4352;0.60247723
4354;0.602727863
4356;0.602978376
4358;0.603228768
4360;0.603479041
4362;0.603729193
4364;0.603979225
4366;0.604229137
4368;0.604478929
4370;0.604728601
4372;0.604978152
4374;0.605227584
4376;0.605476895
4378;0.605726087
4380;0.605975158
4382;0.606224109
4384;0.60647294
4386;0.606721651
4388;0.606970242
4390;0.607218713
4392;0.607467064
4394;0.607715294
4396;0.607963405
4398;0.608211395
4400;0.608459266
4402;0.608707016
4404;0.608954645
4406;0.609202154
4408;0.609449543
4410;0.609696812
4412;0.60994396
4414;0.610190989
4416;0.610437897
4418;0.610684685
4420;0.610931352
4422;0.6111779
4424;0.611424327
4426;0.611670634
4428;0.611916819
4430;0.612162883
4432;0.612408827
4434;0.612654651
4436;0.612900353
4438;0.613145936
4440;0.613391398
4442;0.613636739
4444;0.61388196
4446;0.614127061
4448;0.614372041
4450;0.6146169
4452;0.614861635
4454;0.615106249
4456;0.615350742
4458;0.615595114
4460;0.615839365
4462;0.616083494
4464;0.616327503
4466;0.616571391
4468;0.616815157
4470;0.617058803
4472;0.617302327
4474;0.617545731
4476;0.617789007
4478;0.61803216
4480;0.618275192
4482;0.618518101
4484;0.618760889
4486;0.619003554
4488;0.619246097
4490;0.619488518
4492;0.619730817
4494;0.619972994
4496;0.620215049
4498;0.620456982
4500;0.620698783
4502;0.620940459
4504;0.62118201
4506;0.621423439
4508;0.621664743
4510;0.621905923
4512;0.62214698
4514;0.622387912
4516;0.622628721
4518;0.622869406
4520;0.623109968
4522;0.623350405
4524;0.623590706
4526;0.623830874
4528;0.624070916
4530;0.624310831
4532;0.62455062
4534;0.624790281
4536;0.625029816
4538;0.625269224
4540;0.625508506
4542;0.62574766
4544;0.625986688
4546;0.626225589
4548;0.626464347
4550;0.626702961
4552;0.626941443
4554;0.627179793
4556;0.627418012
4558;0.6276561
4560;0.627894055
4562;0.62813188
4564;0.628369573
4566;0.628607134
4568;0.628844563
4570;0.629081862
4572;0.629319009
4574;0.62955599
4576;0.629792832
4578;0.630029534
4580;0.630266097
4582;0.63050252
4584;0.630738804
4586;0.630974949
4588;0.631210955
4590;0.631446821
4592;0.631682548
4594;0.631918136
4596;0.632153566
4598;0.63238879
4600;0.632623862
4602;0.632858782
4604;0.63309355
4606;0.633328167
4608;0.633562632
4610;0.633796945
4612;0.634031106
4614;0.634265115
4616;0.634498973
4618;0.634732679
4620;0.634966222
4622;0.635199492
4624;0.63543259
4626;0.635665517
4628;0.635898272
4630;0.636130856
4632;0.636363268
4634;0.636595508
4636;0.636827577
4638;0.637059474
4640;0.637291199
4642;0.637522753
4644;0.637754135
4646;0.637985155
4648;0.63821596
4650;0.638446562
4652;0.638676962
4654;0.638907159
4656;0.639137153
4658;0.639366944
4660;0.639596533
4662;0.639825919
4664;0.640055102
4666;0.640284083
4668;0.640512861
4670;0.640741189
4672;0.640969206
4674;0.641196972
4676;0.641424487
4678;0.641651751
4680;0.641878763
4682;0.642105525
4684;0.642332036
4686;0.642558296
4688;0.642784305
4690;0.643010063
4692;0.64323557
4694;0.643460523
4696;0.643684994
4698;0.643909141
4700;0.644132962
4702;0.644356459
4704;0.644579631
4706;0.644802478
4708;0.645024999
4710;0.645247196
4712;0.645469068
4714;0.645690615
4716;0.645911837
4718;0.646132389
4720;0.646352174
4722;0.646571521
4724;0.646790433
4726;0.647008907
4728;0.647226946
4730;0.647444547
4732;0.647661713
4734;0.647878442
4736;0.648094734
4738;0.64831059
4740;0.648526009
4742;0.648740642
4744;0.648954044
4746;0.649166844
4748;0.649379042
4750;0.649590639
4752;0.649801633
4754;0.650012026
4756;0.650221816
4758;0.650431005
4760;0.650639591
4762;0.650847576
4764;0.651054959
4766;0.651261458
4768;0.651466007
4770;0.651669714
4772;0.651872578
4774;0.652074599
4776;0.652275777
4778;0.652476113
4780;0.652675606
4782;0.652874256
4784;0.653072063
4786;0.653269027
4788;0.653465148
4790;0.653660344
4792;0.653852484
4794;0.654043435
4796;0.654233196
4798;0.654421767
4800;0.654609148
4802;0.654795339
4804;0.654980341
4806;0.655164152
4808;0.655346774
4810;0.655528206
4812;0.655708449
4814;0.655887501
4816;0.656062573
4818;0.656235655
4820;0.656407065
4822;0.656576804
4824;0.656744872
4826;0.65691127
4828;0.657075996
4830;0.657239052
4832;0.657400436
4834;0.65756015
4836;0.657718192
4838;0.657874564
4840;0.65802542
4842;0.65817255
4844;0.658317203
4846;0.658459378
4848;0.658599075
4850;0.658736295
4852;0.658871037
4854;0.659003302
4856;0.659133089
4858;0.659260399
4860;0.659385231
4862;0.659507585
4864;0.659627462
4866;0.659744862
4868;0.659859784
4870;0.659966347
4872;0.660067482
4874;0.660165129
4876;0.660259288
4878;0.660349959
4880;0.660437142
4882;0.660520837
4884;0.660601043
4886;0.660677762
4888;0.660750992
4890;0.660820734
4892;0.660886989
4894;0.660949755
4896;0.661009033
4898;0.661064823
4900;0.66110891
4902;0.661145387
4904;0.661176965
4906;0.661203643
4908;0.661225421
4910;0.6612423
4912;0.661254279
4914;0.661261358
4916;0.661263538
4918;0.661260818
4920;0.661253199
4922;0.661240679
4924;0.661223261
4926;0.661200942
4928;0.661173724
4930;0.661131806
4932;0.661080072
4934;0.661021755
4936;0.660956853
4938;0.660885369
4940;0.6608073
4942;0.660722648
4944;0.660631413
4946;0.660533594
4948;0.660429191
4950;0.660318205
4952;0.660200635
4954;0.660076482
4956;0.659945745
4958;0.659808424
4960;0.659653995
4962;0.659487701
4964;0.659313014
4966;0.659129936
4968;0.658938465
4970;0.658738603
4972;0.658530348
4974;0.6583137
4976;0.658088661
4978;0.65785523
4980;0.657613406
4982;0.65736319
4984;0.657104582
4986;0.656837581
4988;0.656562189
4990;0.656268552
4992;0.655961581
4994;0.655644524
4996;0.655317382
4998;0.654980156
5000;0.654632844
5002;0.654275447
5004;0.653907965
5006;0.653530398
5008;0.653142746
5010;0.652745009
5012;0.652337187
5014;0.65191928
5016;0.651491288
5018;0.65105321
5020;0.650597887
5022;0.650128885
5024;0.649648568
5026;0.649156935
5028;0.648653987
5030;0.648139723
5032;0.647614143
5034;0.647077248
5036;0.646529037
5038;0.645969511
5040;0.645398669
5042;0.644816511
5044;0.644223038
5046;0.64361825
5048;0.643002145
5050;0.642373316
5052;0.641732464
5054;0.641080054
5056;0.640416087
5058;0.639740561
5060;0.639053478
5062;0.638354837
5064;0.637644639
5066;0.636922882
5068;0.636189568
5070;0.635444696
5072;0.634688266
5074;0.633920279
5076;0.633140734
5078;0.63234963
5080;0.631551168
5082;0.630743254
5084;0.629924503
5086;0.629094916
5088;0.628254493
5090;0.627403234
5092;0.626541138
5094;0.625668205
5096;0.624784436
5098;0.623889831
5100;0.62298439
5102;0.622068112
5104;0.621140997
5106;0.620203047
5108;0.619254259
5110;0.61830771
5112;0.617356884
5114;0.616397469
5116;0.615429463
5118;0.614452868
5120;0.613467683
5122;0.612473908
5124;0.611471543
5126;0.610460588
5128;0.609441044
5130;0.60841291
5132;0.607376186
5134;0.606330872
5136;0.605276969
5138;0.604214475
5140;0.603166163
5142;0.602120685
5144;0.60107053
5146;0.600015698
5148;0.598956189
5150;0.597892002
5152;0.596823139
5154;0.595749598
5156;0.594671381
5158;0.593588486
5160;0.592500914
5162;0.591408666
5164;0.59031174
5166;0.589210137
5168;0.588103856
5170;0.587021857
5172;0.58594971
5174;0.584877861
5176;0.583806311
5178;0.582735061
5180;0.581664108
5182;0.580593455
5184;0.579523101
5186;0.578453045
5188;0.577383288
5190;0.57631383
5192;0.575244671
5194;0.57417581
5196;0.573107248
5198;0.572038986
5200;0.571001091
5202;0.569978583
5204;0.56896154
5206;0.567949963
5208;0.566943851
5210;0.565943205
5212;0.564948026
5214;0.563958311
5216;0.562974063
5218;0.56199528
5220;0.561021963
5222;0.560054112
5224;0.559091727
5226;0.558134807
5228;0.557183353
5230;0.556263491
5232;0.555362202
5234;0.554470868
5236;0.553589489
5238;0.552718064
5240;0.551856595
5242;0.551005081
5244;0.550163522
5246;0.549331917
5248;0.548510268
5250;0.547698573
5252;0.546896834
5254;0.546105049
5256;0.54532322
5258;0.544551345
5260;0.543806295
5262;0.543079664
5264;0.542365887
5266;0.541664963
5268;0.540976893
5270;0.540301676
5272;0.539639313
5274;0.538989804
5276;0.538353149
5278;0.537729347
5280;0.537118399
5282;0.536520305
5284;0.535935064
5286;0.535362678
5288;0.534803144
5290;0.534260633
5292;0.533733068
5294;0.533219072
5296;0.532718646
5298;0.53223179
5300;0.531758504
5302;0.531298788
5304;0.530852642
5306;0.530420066
5308;0.53000106
5310;0.529595625
5312;0.529203759
5314;0.528825463
5316;0.528460737
5318;0.52810958
5320;0.527763436
5322;0.527426568
5324;0.527101799
5326;0.526789129
5328;0.526488559
5330;0.526200088
5332;0.525923716
5334;0.525659444
5336;0.525407271
5338;0.525167198
5340;0.524939224
5342;0.524723349
5344;0.524519574
5346;0.524327898
5348;0.524148322
5350;0.52396262
5352;0.523779875
5354;0.523606097
5356;0.523441288
5358;0.523285446
5360;0.523138572
5362;0.523000666
5364;0.522871728
5366;0.522751758
5368;0.522640755
5370;0.522538721
5372;0.522445654
5374;0.522361556
5376;0.522286425
5378;0.522220262
5380;0.522139615
5382;0.522056171
5384;0.521977664
5386;0.521904096
5388;0.521835466
5390;0.521771774
5392;0.52171302
5394;0.521659205
5396;0.521610327
5398;0.521566388
5400;0.521527387
5402;0.521493324
5404;0.5214642
5406;0.521440013
5408;0.521420765
5410;0.521383276
5412;0.521339097
5414;0.521295873
5416;0.521253605
5418;0.521212292
5420;0.521171934
5422;0.521132532
5424;0.521094085
5426;0.521056594
5428;0.521020058
5430;0.520984477
5432;0.520949852
5434;0.520916182
5436;0.520883468
5438;0.520851709
5440;0.520804414
5442;0.520749799
5444;0.520693307
5446;0.520634936
5448;0.520574686
5450;0.520512558
5452;0.520448552
5454;0.520382667
5456;0.520314904
5458;0.520245263
5460;0.520173743
5462;0.520100344
5464;0.520025068
5466;0.519947912
5468;0.519868879
5470;0.519779335
5472;0.519683581
5474;0.519584466
5476;0.51948199
5478;0.519376152
5480;0.519266952
5482;0.51915439
5484;0.519038467
5486;0.518919182
5488;0.518796535
5490;0.518670527
5492;0.518541157
5494;0.518408425
5496;0.518272332
5498;0.518132877
5500;0.517989301
5502;0.517841984
5504;0.517691174
5506;0.517536872
5508;0.517379078
5510;0.517217792
5512;0.517053014
5514;0.516884744
5516;0.516712982
5518;0.516537728
5520;0.516358982
5522;0.516176744
5524;0.515991014
5526;0.515801791
5528;0.515609077
5530;0.515418315
5532;0.515226793
5534;0.515032714
5536;0.514836079
5538;0.514636887
5540;0.514435139
5542;0.514230834
5544;0.514023972
5546;0.513814554
5548;0.51360258
5550;0.513388049
5552;0.513170961
5554;0.512951318
5556;0.512729117
5558;0.51250436
5560;0.512285128
5562;0.512067394
5564;0.511848492
5566;0.511628423
5568;0.511407185
5570;0.51118478
5572;0.510961207
5574;0.510736466
5576;0.510510557
5578;0.51028348
5580;0.510055236
5582;0.509825823
5584;0.509595243
5586;0.509363495
5588;0.509130579
5590;0.508902432
5592;0.508676096
5594;0.508449612
5596;0.50822298
5598;0.507996201
5600;0.507769274
5602;0.5075422
5604;0.507314978
5606;0.507087608
5608;0.50686009
5610;0.506632425
5612;0.506404612
5614;0.506176651
5616;0.505948542
5618;0.505720286
5620;0.505497811
5622;0.505278163
5624;0.505059385
5626;0.504841479
5628;0.504624443
5630;0.504408279
5632;0.504192985
5634;0.503978563
5636;0.503765012
5638;0.503552331
5640;0.503340522
5642;0.503129584
5644;0.502919517
5646;0.50271032
5648;0.502501995
5650;0.502296234
5652;0.502092193
5654;0.501889314
5656;0.501687597
5658;0.501487042
5660;0.501287648
5662;0.501089417
5664;0.500892348
5666;0.50069644
5668;0.500501695
5670;0.500308111
5672;0.500115689
5674;0.49992443
5676;0.499734332
5678;0.499545396
5680;0.499354891
5682;0.499164179
5684;0.49897416
5686;0.498784833
5688;0.498596199
5690;0.498408258
5692;0.49822101
5694;0.498034454
5696;0.497848591
5698;0.497663421
5700;0.497478944
5702;0.497295159
5704;0.497112067
5706;0.496929668
5708;0.496747962
5710;0.496563053
5712;0.496376883
5714;0.496190735
5716;0.496004612
5718;0.495818511
5720;0.495632434
5722;0.495446381
5724;0.495260351
5726;0.495074344
5728;0.49488836
5730;0.4947024
5732;0.494516464
5734;0.494330551
5736;0.494144661
5738;0.493958795
5740;0.493772048
5742;0.493584872
5744;0.493397565
5746;0.493210125
5748;0.493022554
5750;0.492834851
5752;0.492647016
5754;0.492459049
5756;0.492270951
5758;0.492082721
5760;0.491894359
5762;0.491705865
5764;0.491517239
5766;0.491328482
5768;0.491139593
5770;0.490950103
5772;0.490760247
5774;0.490570179
5776;0.490379898
5778;0.490189406
5780;0.489998701
5782;0.489807783
5784;0.489616654
5786;0.489425312
5788;0.489233758
5790;0.489041991
5792;0.488850013
5794;0.488657822
5796;0.488465419
5798;0.488272804
5800;0.488079197
5802;0.487884988
5804;0.487690432
5806;0.487495531
5808;0.487300283
5810;0.487104689
5812;0.486908749
5814;0.486712463
5816;0.486515831
5818;0.486318853
5820;0.486121529
5822;0.485923859
5824;0.485725843
5826;0.48552748
5828;0.485328772
5830;0.485130521
5832;0.484932327
5834;0.484733924
5836;0.484535314
5838;0.484336496
5840;0.48413747
5842;0.483938236
5844;0.483738794
5846;0.483539143
5848;0.483339285
5850;0.483139219
5852;0.482938945
5854;0.482738462
5856;0.482537772
5858;0.482336874
5860;0.48213664
5862;0.481936636
5864;0.481736574
5866;0.481536454
5868;0.481336276
5870;0.48113604
5872;0.480935745
5874;0.480735393
5876;0.480534983
5878;0.480334514
5880;0.480133987
5882;0.479933403
5884;0.47973276
5886;0.479532059
5888;0.4793313
5890;0.479131378
5892;0.478931846
5894;0.478732409
5896;0.478533068
5898;0.478333823
5900;0.478134673
5902;0.477935619
5904;0.47773666
5906;0.477537797
5908;0.47733903
5910;0.477140358
5912;0.476941782
5914;0.476743302
5916;0.476544917
5918;0.476346627
5920;0.476148486
5922;0.475950466
5924;0.475752551
5926;0.47555474
5928;0.475357034
5930;0.475159432
5932;0.474961935
5934;0.474764543
5936;0.474567255
5938;0.474370072
5940;0.474172993
5942;0.473976019
5944;0.47377915
5946;0.473582385
5948;0.473385724
5950;0.473189041
5952;0.472992397
5954;0.472795836
5956;0.472599357
5958;0.472402961
5960;0.472206648
5962;0.472010417
5964;0.471814269
5966;0.471618203
5968;0.47142222
5970;0.471226319
5972;0.471030501
5974;0.470834766
5976;0.470639113
5978;0.470443543
5980;0.470247388
5982;0.470050982
5984;0.469854544
5986;0.469658075
5988;0.469461573
5990;0.469265039
5992;0.469068473
5994;0.468871875
5996;0.468675246
5998;0.468478584
6000;0.46828189
6002;0.468085165
