,0
3416,0.15940931
3417,0.15922126
3418,0.15903358
3419,0.15884626
3420,0.1586591
3421,0.15847206
3422,0.15828559
3423,0.158099
3424,0.15791309
3425,0.15772712
3426,0.15754189
3427,0.15735671
3428,0.15717216
3429,0.15698816
3430,0.15680513
3431,0.15662333
3432,0.15644361
3433,0.15626748
3434,0.15609765
3435,0.15593855
3436,0.15579896
3437,0.15569408
3438,0.1556528
3439,0.15572779
3440,0.15601705
3441,0.15670219
3442,0.15812536
3443,0.16092953
3444,0.16633776
3445,0.17667022
3446,0.1963817
3447,0.23399217
3448,0.30605683
3449,0.44431257
3450,0.7110223
3451,1.2243874
3452,2.2157485
3453,4.10197
3454,7.653565
3455,13.9667845
3456,24.412697
3457,38.259274
3458,50.487785
3459,48.086124
3460,27.093428
3461,4.2363977
3462,2.6726022
3463,17.561821
3464,23.245848
3465,10.857276
3466,0.27577764
3467,6.2471395
3468,14.076078
3469,8.4467325
3470,0.45056
3471,3.646593
3472,8.853904
3473,4.931199
3474,0.18353412
3475,3.187226
3476,5.7744184
3477,2.1670282
3478,0.28274184
3479,3.1027706
3480,3.4047122
3481,0.61626613
3482,0.77918273
3483,2.6328356
3484,1.619386
3485,0.15280825
3486,1.1946831
3487,1.8177934
3488,0.5634641
3489,0.2983621
3490,1.2379351
3491,0.97972137
3492,0.17350455
3493,0.54022056
3494,0.95356035
3495,0.41305494
3496,0.18219104
3497,0.6239535
3498,0.5830022
3499,0.17548817
3500,0.29677626
3501,0.5318214
3502,0.30255863
3503,0.15044388
3504,0.35139227
3505,0.37065738
3506,0.17067376
3507,0.19567925
3508,0.3244121
3509,0.23840618
3510,0.14210646
3511,0.22524987
3512,0.25936052
3513,0.16571857
3514,0.15493238
3515,0.22219369
3516,0.19860023
3517,0.14159527
3518,0.16939759
3519,0.19888225
3520,0.15996428
3521,0.14095733
3522,0.1721026
3523,0.17297402
3524,0.14251193
3525,0.14599508
3526,0.16564274
3527,0.1536577
3528,0.13757959
3529,0.14848891
3530,0.15580058
3531,0.14246245
3532,0.13760811
3533,0.14751704
3534,0.14702196
3535,0.13729987
3536,0.13838491
3537,0.14446901
3538,0.14074376
3539,0.13534512
3540,0.13836236
3541,0.1409525
3542,0.13690381
3543,0.13469058
3544,0.13752608
3545,0.13788989
3546,0.13471285
3547,0.1342832
3548,0.13622802
3549,0.13553768
3550,0.13345182
3551,0.1337818
3552,0.13484202
3553,0.13384503
3554,0.13262458
3555,0.13312675
3556,0.13355127
3557,0.13261019
3558,0.13195562
3559,0.13237797
3560,0.13242747
3561,0.13166912
3562,0.13133036
3563,0.13160014
3564,0.13146222
3565,0.13088833
3566,0.13070337
3567,0.13083361
3568,0.13062106
3569,0.13019522
3570,0.13007267
3571,0.13009813
3572,0.12986869
3573,0.12954561
3574,0.12943995
3575,0.12939636
3576,0.12917514
3577,0.12891926
3578,0.12881203
3579,0.12872574
3580,0.1285207
3581,0.1283066
3582,0.1281912
3583,0.12808046
3584,0.12789133
3585,0.1277029
3586,0.1275793
3587,0.12745471
3588,0.12727924
3589,0.1271068
3590,0.12697633
3591,0.12684456
3592,0.12667958
3593,0.12651709
3594,0.12638219
3595,0.12624663
3596,0.12608953
3597,0.12593356
3598,0.1257958
3599,0.12565845
3600,0.12550713
3601,0.12535568
3602,0.12521635
3603,0.12507838
3604,0.124931395
3605,0.12478337
3606,0.12464331
3607,0.12450532
3608,0.12436162
3609,0.124216385
3610,0.124076426
3611,0.12393832
3612,0.123797156
3613,0.123654544
3614,0.12351485
3615,0.12337734
3616,0.12323782
3617,0.123097144
3618,0.1229584
3619,0.1228215
3620,0.12268351
3621,0.122544736
3622,0.12240689
3623,0.1222704
3624,0.12213394
3625,0.12199656
3626,0.12185999
3627,0.12172421
3628,0.12158872
3629,0.12145319
3630,0.12131738
3631,0.121182464
3632,0.12104806
3633,0.12091345
3634,0.120779194
3635,0.12064503
3636,0.12051169
3637,0.120378315
3638,0.12024492
3639,0.12011207
3640,0.119979426
3641,0.11984714
3642,0.11971486
3643,0.11958291
3644,0.1194512
3645,0.11931984
3646,0.11918876
3647,0.1190576
3648,0.11892701
3649,0.11879655
3650,0.11866634
3651,0.118536465
3652,0.11840663
3653,0.11827722
3654,0.11814805
3655,0.11801883
3656,0.11789006
3657,0.11776147
3658,0.117633164
3659,0.117505014
3660,0.117377155
3661,0.11724936
3662,0.117121994
3663,0.11699481
3664,0.116867825
3665,0.11674095
3666,0.11661454
3667,0.116488054
3668,0.11636215
3669,0.11623596
3670,0.116110444
3671,0.11598499
3672,0.11585973
3673,0.11573468
3674,0.11560982
3675,0.1154853
3676,0.11536087
3677,0.11523666
3678,0.1151127
3679,0.11498906
3680,0.11486539
3681,0.114741854
3682,0.11461894
3683,0.114495955
3684,0.1143733
3685,0.11425075
3686,0.11412838
3687,0.11400625
3688,0.11388433
3689,0.1137625
3690,0.11364119
3691,0.11351992
3692,0.1133987
3693,0.11327757
3694,0.11315699
3695,0.11303646
3696,0.112916
3697,0.11279596
3698,0.112676
3699,0.11255625
3700,0.11243659
3701,0.112317316
3702,0.112198144
3703,0.11207924
3704,0.11196044
3705,0.11184172
3706,0.111723304
3707,0.11160499
3708,0.111487
3709,0.11136922
3710,0.11125144
3711,0.11113393
3712,0.111016616
3713,0.110899545
3714,0.11078266
3715,0.11066577
3716,0.11054923
3717,0.11043299
3718,0.11031671
3719,0.11020062
3720,0.11008483
3721,0.10996906
3722,0.10985354
3723,0.109738365
3724,0.10962321
3725,0.109508105
3726,0.1093934
3727,0.109278716
3728,0.109164335
3729,0.10905011
3730,0.10893599
3731,0.108822145
3732,0.10870822
3733,0.10859469
3734,0.108481266
3735,0.10836815
3736,0.108255066
3737,0.10814215
3738,0.108029336
3739,0.10791693
3740,0.107804544
3741,0.10769231
3742,0.10758016
3743,0.10746822
3744,0.107356586
3745,0.10724496
3746,0.107133575
3747,0.107022345
3748,0.10691124
3749,0.10680043
3750,0.10668969
3751,0.106579065
3752,0.106468655
3753,0.10635841
3754,0.10624834
3755,0.106138386
3756,0.10602864
3757,0.105919115
3758,0.105809584
3759,0.10570041
3760,0.1055911
3761,0.105482236
3762,0.105373345
3763,0.105264746
3764,0.10515612
3765,0.105047934
3766,0.10493976
3767,0.104831554
3768,0.104723915
3769,0.10461594
3770,0.10450848
3771,0.10440112
3772,0.104293846
3773,0.10418663
3774,0.104079716
3775,0.103972964
3776,0.10386631
3777,0.10375979
3778,0.103653334
3779,0.10354722
3780,0.10344117
3781,0.103335224
3782,0.103229456
3783,0.103123814
3784,0.10301854
3785,0.10291311
3786,0.102807954
3787,0.10270293
3788,0.10259813
3789,0.10249343
3790,0.10238886
3791,0.10228427
3792,0.10218004
3793,0.10207594
3794,0.101971924
3795,0.101868175
3796,0.10176434
3797,0.10166082
3798,0.10155739
3799,0.10145412
3800,0.101351015
3801,0.1012481
3802,0.10114519
3803,0.101042405
3804,0.10093977
3805,0.10083757
3806,0.10073512
3807,0.10063306
3808,0.10053099
3809,0.10042908
3810,0.10032734
3811,0.100225724
3812,0.10012431
3813,0.10002304
3814,0.09992189
3815,0.09982085
3816,0.09971994
3817,0.09961919
3818,0.099518545
3819,0.099418074
3820,0.09931756
3821,0.09921751
3822,0.09911742
3823,0.099017404
3824,0.09891764
3825,0.0988179
3826,0.09871829
3827,0.09861893
3828,0.098519616
3829,0.09842047
3830,0.09832145
3831,0.09822266
3832,0.09812386
3833,0.09802529
3834,0.09792675
3835,0.09782835
3836,0.09773028
3837,0.09763202
3838,0.09753414
3839,0.097436324
3840,0.097338594
3841,0.09724105
3842,0.09714359
3843,0.09704622
3844,0.09694908
3845,0.09685202
3846,0.09675505
3847,0.096658275
3848,0.09656155
3849,0.09646512
3850,0.09636856
3851,0.09627231
3852,0.09617613
3853,0.096080154
3854,0.09598418
3855,0.09588831
3856,0.095792666
3857,0.095697254
3858,0.09560179
3859,0.09550637
3860,0.09541133
3861,0.09531621
3862,0.095221326
3863,0.09512654
3864,0.09503191
3865,0.09493735
3866,0.09484294
3867,0.094748564
3868,0.09465438
3869,0.09456036
3870,0.09446641
3871,0.09437264
3872,0.094278865
3873,0.09418529
3874,0.09409191
3875,0.09399855
3876,0.09390535
3877,0.093812354
3878,0.093719214
3879,0.093626454
3880,0.093533754
3881,0.09344109
3882,0.09334854
3883,0.093256265
3884,0.09316395
3885,0.09307187
3886,0.09297984
3887,0.092887886
3888,0.0927962
3889,0.09270452
3890,0.092612945
3891,0.09252137
3892,0.092430234
3893,0.09233901
3894,0.0922479
3895,0.092156865
3896,0.09206611
3897,0.09197535
3898,0.09188472
3899,0.09179427
3900,0.09170383
3901,0.09161352
3902,0.09152339
3903,0.0914334
3904,0.09134349
3905,0.091253676
3906,0.09116393
3907,0.09107431
3908,0.09098482
3909,0.09089545
3910,0.09080634
3911,0.09071728
3912,0.09062811
3913,0.090539165
3914,0.09045038
3915,0.09036171
3916,0.090273224
3917,0.090184726
3918,0.09009637
3919,0.090008125
3920,0.089919984
3921,0.08983195
3922,0.089743935
3923,0.08965623
3924,0.08956857
3925,0.08948109
3926,0.08939354
3927,0.0893062
3928,0.0892191
3929,0.089132056
3930,0.08904511
3931,0.08895837
3932,0.08887178
3933,0.08878551
3934,0.0886993
3935,0.088613644
3936,0.088528454
3937,0.08844382
3938,0.08836034
3939,0.08827798
3940,0.08819797
3941,0.088121
3942,0.08804897
3943,0.087984495
3944,0.087932035
3945,0.08789866
3946,0.087895654
3947,0.08794171
3948,0.08806687
3949,0.08832129
3950,0.08878819
3951,0.089607015
3952,0.09101116
3953,0.093394674
3954,0.09743082
3955,0.104265146
3956,0.11587944
3957,0.13567474
3958,0.16961938
3959,0.22799282
3960,0.3290658
3961,0.50423735
3962,0.8097943
3963,1.3402795
3964,2.263843
3965,3.8404002
3966,6.4991226
3967,10.711957
3968,16.95321
3969,24.48731
3970,30.988281
3971,30.917862
3972,21.7287
3973,7.8239226
3974,0.26342523
3975,3.7011278
3976,11.428985
3977,13.338562
3978,7.0301986
3979,0.6997669
3980,1.4656492
3981,6.2478004
3982,7.2857614
3983,3.176862
3984,0.12376051
3985,1.7989893
3986,4.388682
3987,3.4644816
3988,0.6975062
3989,0.37107477
3990,2.2288346
3991,2.658534
3992,1.0135978
3993,0.095697284
3994,1.0502089
3995,1.8056709
3996,1.0109392
3997,0.11495683
3998,0.4715258
3999,1.1447746
4000,0.87036365
4001,0.18394238
4002,0.2106818
4003,0.69516987
4004,0.6825438
4005,0.22784445
4006,0.110262685
4007,0.41118938
4008,0.51027614
4009,0.24175891
4010,0.08352315
4011,0.24330033
4012,0.36829963
4013,0.23343575
4014,0.0856769
4015,0.14887558
4016,0.26077676
4017,0.21246545
4018,0.0978169
4019,0.101740964
4020,0.18292557
4021,0.18408455
4022,0.10827163
4023,0.083174095
4024,0.13132708
4025,0.1542189
4026,0.113345794
4027,0.0800561
4028,0.10054956
4029,0.12715848
4030,0.11214791
4031,0.08312865
4032,0.084846094
4033,0.105551675
4034,0.10634243
4035,0.08712927
4036,0.079196736
4037,0.09054817
4038,0.098008975
4039,0.089023605
4040,0.07891149
4041,0.08192972
4042,0.089658536
4043,0.08823319
4044,0.08046612
4045,0.078325875
4046,0.08306237
4047,0.08542332
4048,0.08156367
4049,0.07773324
4050,0.07899969
4051,0.08193872
4052,0.081357084
4053,0.07828954
4054,0.07726035
4055,0.0789721
4056,0.080017105
4057,0.07864387
4058,0.07696766
4059,0.0771554
4060,0.078295484
4061,0.078301385
4062,0.07712593
4063,0.0764262
4064,0.07687852
4065,0.07741171
4066,0.07705607
4067,0.07628771
4068,0.076076485
4069,0.07643611
4070,0.07659265
4071,0.07620789
4072,0.07576096
4073,0.07572824
4074,0.07593246
4075,0.07591226
4076,0.07560362
4077,0.075348765
4078,0.07535445
4079,0.075440474
4080,0.07535662
4081,0.075129285
4082,0.074972406
4083,0.07496755
4084,0.07498187
4085,0.07488503
4086,0.07471816
4087,0.074607015
4088,0.074581906
4089,0.07455748
4090,0.07446504
4091,0.074336976
4092,0.07424582
4093,0.07420392
4094,0.074159764
4095,0.07407542
4096,0.07397114
4097,0.07388881
4098,0.07383523
4099,0.07378095
4100,0.07370347
4101,0.07361381
4102,0.07353596
4103,0.07347527
4104,0.0734158
4105,0.07334344
4106,0.07326249
4107,0.07318719
4108,0.07312248
4109,0.07305989
4110,0.07299079
4111,0.072915584
4112,0.07284241
4113,0.07277527
4114,0.07271104
4115,0.0726437
4116,0.0725725
4117,0.072501056
4118,0.07243306
4119,0.07236755
4120,0.0723013
4121,0.0722327
4122,0.07216316
4123,0.07209508
4124,0.07202889
4125,0.07196308
4126,0.071896054
4127,0.07182816
4128,0.07176036
4129,0.071694106
4130,0.07162839
4131,0.071562394
4132,0.0714958
4133,0.071428895
4134,0.07136282
4135,0.07129712
4136,0.07123175
4137,0.0711661
4138,0.07110025
4139,0.07103451
4140,0.07096915
4141,0.07090421
4142,0.070839144
4143,0.07077407
4144,0.07070899
4145,0.07064412
4146,0.0705794
4147,0.07051492
4148,0.070450604
4149,0.070386074
4150,0.070321746
4151,0.070257485
4152,0.07019346
4153,0.07012955
4154,0.070065714
4155,0.07000192
4156,0.069938175
4157,0.06987467
4158,0.06981114
4159,0.0697478
4160,0.06968454
4161,0.06962131
4162,0.069558226
4163,0.06949523
4164,0.069432236
4165,0.06936953
4166,0.06930683
4167,0.06924418
4168,0.06918178
4169,0.06911928
4170,0.06905686
4171,0.06899471
4172,0.06893259
4173,0.06887048
4174,0.06880855
4175,0.06874664
4176,0.06868491
4177,0.0686232
4178,0.068561666
4179,0.06850014
4180,0.06843876
4181,0.06837732
4182,0.06831617
4183,0.06825485
4184,0.06819389
4185,0.06813286
4186,0.06807204
4187,0.0680112
4188,0.067950465
4189,0.06788988
4190,0.0678294
4191,0.06776883
4192,0.06770851
4193,0.06764811
4194,0.06758795
4195,0.067527846
4196,0.06746781
4197,0.067407824
4198,0.06734793
4199,0.067288235
4200,0.067228444
4201,0.06716878
4202,0.06710931
4203,0.06704978
4204,0.06699042
4205,0.066931084
4206,0.06687195
4207,0.06681276
4208,0.06675365
4209,0.066694774
4210,0.06663578
4211,0.06657703
4212,0.066518255
4213,0.06645969
4214,0.06640105
4215,0.06634248
4216,0.066284135
4217,0.06622576
4218,0.06616746
4219,0.06610912
4220,0.066051096
4221,0.06599318
4222,0.065935135
4223,0.06587725
4224,0.06581936
4225,0.06576169
4226,0.06570404
4227,0.0656464
4228,0.06558889
4229,0.06553155
4230,0.06547415
4231,0.06541693
4232,0.06535973
4233,0.06530259
4234,0.065245494
4235,0.06518848
4236,0.06513152
4237,0.065074705
4238,0.065017976
4239,0.06496131
4240,0.06490459
4241,0.06484819
4242,0.06479159
4243,0.064735256
4244,0.06467886
4245,0.06462266
4246,0.064566515
4247,0.064510345
4248,0.06445428
4249,0.0643983
4250,0.064342424
4251,0.064286545
4252,0.06423088
4253,0.064175084
4254,0.06411943
4255,0.064063914
4256,0.06400855
4257,0.06395292
4258,0.063897684
4259,0.06384242
4260,0.06378718
4261,0.063732035
4262,0.06367696
4263,0.06362197
4264,0.063567095
4265,0.0635122
4266,0.06345746
4267,0.06340266
4268,0.06334794
4269,0.06329344
4270,0.06323885
4271,0.063184395
4272,0.063129954
4273,0.06307568
4274,0.06302147
4275,0.06296723
4276,0.062913135
4277,0.06285898
4278,0.06280498
4279,0.06275116
4280,0.062697195
4281,0.06264346
4282,0.06258962
4283,0.06253601
4284,0.062482327
4285,0.062428914
4286,0.062375396
4287,0.062321924
4288,0.06226861
4289,0.062215336
4290,0.06216214
4291,0.062108964
4292,0.062055796
4293,0.062002838
4294,0.061949886
4295,0.06189689
4296,0.06184412
4297,0.06179134
4298,0.061738588
4299,0.061685964
4300,0.061633334
4301,0.06158086
4302,0.061528325
4303,0.06147592
4304,0.061423607
4305,0.061371416
4306,0.061319206
4307,0.061266985
4308,0.061214883
4309,0.061162967
4310,0.06111106
4311,0.061059147
4312,0.06100736
4313,0.060955625
4314,0.060904156
4315,0.060852643
4316,0.06080127
4317,0.060750104
4318,0.06069907
4319,0.060648207
4320,0.06059784
4321,0.060547743
4322,0.060498253
4323,0.060449887
4324,0.060402688
4325,0.06035734
4326,0.06031488
4327,0.060276676
4328,0.060244877
4329,0.060223144
4330,0.06021679
4331,0.06023461
4332,0.060290158
4333,0.06040555
4334,0.06061611
4335,0.06097883
4336,0.06158666
4337,0.06259291
4338,0.0642493
4339,0.06697736
4340,0.07147504
4341,0.078925975
4342,0.09131271
4343,0.11203664
4344,0.14683941
4345,0.20570862
4346,0.30550757
4347,0.47593635
4348,0.76648206
4349,1.2646015
4350,2.1092572
4351,3.5387712
4352,5.87302
4353,9.573923
4354,14.839882
4355,21.402994
4356,26.809734
4357,27.528368
4358,20.117943
4359,8.349928
4360,0.6135568
4361,2.0510318
4362,8.628942
4363,11.835414
4364,7.981999
4365,1.7586884
4366,0.32237768
4367,3.8994923
4368,6.488547
4369,4.4417076
4370,0.81183094
4371,0.4050185
4372,2.7846994
4373,3.7348204
4374,1.8674557
4375,0.12194169
4376,0.7891519
4377,2.1998918
4378,1.8992397
4379,0.48388946
4380,0.13810357
4381,1.0383451
4382,1.4451623
4383,0.7074626
4384,0.06917139
4385,0.39538565
4386,0.91419417
4387,0.71234596
4388,0.16627623
4389,0.123095475
4390,0.4967229
4391,0.5775894
4392,0.25036767
4393,0.0580177
4394,0.23623005
4395,0.40542495
4396,0.27510187
4397,0.07654854
4398,0.104496695
4399,0.25100395
4400,0.24900976
4401,0.111957826
4402,0.059373617
4403,0.1412618
4404,0.19450447
4405,0.13209338
4406,0.06000512
4407,0.07969356
4408,0.1356153
4409,0.1290616
4410,0.07492448
4411,0.057154424
4412,0.08986532
4413,0.10979122
4414,0.08521524
4415,0.0569059
4416,0.06367475
4417,0.08560942
4418,0.08474136
4419,0.06398593
4420,0.05494565
4421,0.066344544
4422,0.07584009
4423,0.068332784
4424,0.05621849
4425,0.056273416
4426,0.06480309
4427,0.066881105
4428,0.059724335
4429,0.054224394
4430,0.05693352
4431,0.06169591
4432,0.060736414
4433,0.05582018
4434,0.053919394
4435,0.056549355
4436,0.058735926
4437,0.057111483
4438,0.054209482
4439,0.053845443
4440,0.055685446
4441,0.05650601
4442,0.055103406
4443,0.0535147
4444,0.05365151
4445,0.05477728
4446,0.05500128
4447,0.054003406
4448,0.053146977
4449,0.053357188
4450,0.053999692
4451,0.054009642
4452,0.053356316
4453,0.052877907
4454,0.053032707
4455,0.053387053
4456,0.05334227
4457,0.052926783
4458,0.05263645
4459,0.052717708
4460,0.052908402
4461,0.05286351
4462,0.052600786
4463,0.05240632
4464,0.05242962
4465,0.05252648
4466,0.052492328
4467,0.052323654
4468,0.052182168
4469,0.05216696
4470,0.052207943
4471,0.052182686
4472,0.052072354
4473,0.051963273
4474,0.051924717
4475,0.05193055
4476,0.05190859
4477,0.051833928
4478,0.051747877
4479,0.051697485
4480,0.051680468
4481,0.0516574
4482,0.051603716
4483,0.05153458
4484,0.051479887
4485,0.051448066
4486,0.051420894
4487,0.051378675
4488,0.051322464
4489,0.051268615
4490,0.05122798
4491,0.051195092
4492,0.051157676
4493,0.05111057
4494,0.051060315
4495,0.051015716
4496,0.050978057
4497,0.05094102
4498,0.05089937
4499,0.050853446
4500,0.050808284
4501,0.050767258
4502,0.050728887
4503,0.05068947
4504,0.050647203
4505,0.050603535
4506,0.050561137
4507,0.05052101
4508,0.05048182
4509,0.050441563
4510,0.05039987
4511,0.050357863
4512,0.05031674
4513,0.050276794
4514,0.0502372
4515,0.05019697
4516,0.050156053
4517,0.050115056
4518,0.05007461
4519,0.050034866
4520,0.049995203
4521,0.04995528
4522,0.049914982
4523,0.049874682
4524,0.049834736
4525,0.04979516
4526,0.049755678
4527,0.049716044
4528,0.049676288
4529,0.049636528
4530,0.0495969
4531,0.049557623
4532,0.049518336
4533,0.049479082
4534,0.049439725
4535,0.049400352
4536,0.04936108
4537,0.04932204
4538,0.049283043
4539,0.049244065
4540,0.04920513
4541,0.04916618
4542,0.049127284
4543,0.049088463
4544,0.049049836
4545,0.04901112
4546,0.04897248
4547,0.04893393
4548,0.04889539
4549,0.048856758
4550,0.04881835
4551,0.04878
4552,0.04874172
4553,0.04870345
4554,0.048665203
4555,0.04862693
4556,0.048588846
4557,0.048550747
4558,0.048512723
4559,0.0484748
4560,0.048436828
4561,0.048398953
4562,0.048361123
4563,0.04832327
4564,0.048285563
4565,0.04824787
4566,0.04821027
4567,0.04817262
4568,0.048135076
4569,0.048097577
4570,0.04806009
4571,0.048022702
4572,0.047985226
4573,0.047947966
4574,0.04791069
4575,0.04787349
4576,0.047836315
4577,0.047799174
4578,0.047762077
4579,0.047725014
4580,0.047687948
4581,0.0476511
4582,0.047614057
4583,0.047577254
4584,0.047540452
4585,0.047503695
4586,0.04746694
4587,0.04743017
4588,0.04739359
4589,0.04735694
4590,0.047320418
4591,0.047283847
4592,0.047247462
4593,0.047211014
4594,0.04717464
4595,0.04713823
4596,0.047101974
4597,0.04706566
4598,0.04702953
4599,0.046993326
4600,0.046957187
4601,0.04692115
4602,0.046885017
4603,0.046849046
4604,0.04681312
4605,0.046777193
4606,0.04674128
4607,0.04670543
4608,0.046669587
4609,0.04663385
4610,0.046598084
4611,0.046562392
4612,0.046526764
4613,0.046491165
4614,0.046455685
4615,0.046420168
4616,0.04638466
4617,0.04634923
4618,0.046313792
4619,0.046278473
4620,0.046243165
4621,0.046207845
4622,0.046172712
4623,0.046137538
4624,0.046102297
4625,0.046067204
4626,0.046032045
4627,0.045997135
4628,0.045962036
4629,0.045927156
4630,0.04589218
4631,0.045857325
4632,0.04582246
4633,0.045787662
4634,0.045752883
4635,0.04571812
4636,0.04568342
4637,0.045648742
4638,0.045614216
4639,0.04557959
4640,0.04554507
4641,0.045510594
4642,0.04547608
4643,0.045441687
4644,0.04540727
4645,0.045372956
4646,0.04533855
4647,0.04530426
4648,0.045270033
4649,0.045235828
4650,0.045201715
4651,0.045167565
4652,0.04513348
4653,0.04509942
4654,0.04506542
4655,0.04503149
4656,0.044997443
4657,0.04496356
4658,0.04492964
4659,0.044895865
4660,0.04486202
4661,0.04482823
4662,0.044794485
4663,0.044760827
4664,0.044727173
4665,0.044693418
4666,0.044659887
4667,0.04462631
4668,0.044592805
4669,0.044559363
4670,0.04452595
4671,0.044492472
4672,0.044459227
4673,0.044425804
4674,0.04439247
4675,0.04435924
4676,0.044326074
4677,0.044292912
4678,0.0442598
4679,0.044226818
4680,0.04419379
4681,0.0441609
4682,0.04412813
4683,0.044095565
4684,0.044063143
4685,0.044030964
4686,0.043999188
4687,0.0439681
4688,0.043937698
4689,0.0439084
4690,0.043880828
4691,0.04385602
4692,0.04383514
4693,0.04382031
4694,0.043815013
4695,0.04382447
4696,0.043856744
4697,0.0439257
4698,0.04405302
4699,0.044273578
4700,0.044644494
4701,0.045258995
4702,0.04627186
4703,0.04793905
4704,0.050691497
4705,0.055249162
4706,0.06283853
4707,0.07552258
4708,0.09686258
4709,0.13291456
4710,0.19425963
4711,0.29886314
4712,0.47851932
4713,0.7864111
4714,1.3168999
4715,2.2195354
4716,3.7505558
4717,6.24491
4718,10.170755
4719,15.633587
4720,22.135529
4721,26.753288
4722,25.861567
4723,17.01674
4724,5.6114125
4725,0.100373425
4726,3.4723308
4727,9.884487
4728,11.2108
4729,6.0521083
4730,0.681434
4731,0.9935239
4732,4.932263
4733,6.233679
4734,3.1947799
4735,0.22064283
4736,0.9922621
4737,3.354301
4738,3.306527
4739,1.0781037
4740,0.06753087
4741,1.3041646
4742,2.2975423
4743,1.3929083
4744,0.1525463
4745,0.37445676
4746,1.2978853
4747,1.2438635
4748,0.3636481
4749,0.07591141
4750,0.6215074
4751,0.91020256
4752,0.46730268
4753,0.052821577
4754,0.24746089
4755,0.57683825
4756,0.45046037
4757,0.10881936
4758,0.08714907
4759,0.3226721
4760,0.36667067
4761,0.15733257
4762,0.043257695
4763,0.16036732
4764,0.2616746
4765,0.17450665
4766,0.052222695
4767,0.07507265
4768,0.16668594
4769,0.1607392
4770,0.07370665
4771,0.043883346
4772,0.09692342
4773,0.12829894
4774,0.08708226
4775,0.042961683
4776,0.057217456
4777,0.09199327
4778,0.08636898
4779,0.052037854
4780,0.041825846
4781,0.06285424
4782,0.07486689
4783,0.05899601
4784,0.041344963
4785,0.045886938
4786,0.059676252
4787,0.0589556
4788,0.045830898
4789,0.040150665
4790,0.04734061
4791,0.053360343
4792,0.04867383
4793,0.041013155
4794,0.040950358
4795,0.04630176
4796,0.047708254
4797,0.043257397
4798,0.039706446
4799,0.04130514
4800,0.044341523
4801,0.043863244
4802,0.040787432
4803,0.039475694
4804,0.041053645
4805,0.042494684
4806,0.041570053
4807,0.039726716
4808,0.039400075
4809,0.04052651
4810,0.041114297
4811,0.040293388
4812,0.0392574
4813,0.03926865
4814,0.03996993
4815,0.04017178
4816,0.039580308
4817,0.03900475
4818,0.03908557
4819,0.03949367
4820,0.039546013
4821,0.039154734
4822,0.038822807
4823,0.03888546
4824,0.039114866
4825,0.03911937
4826,0.03887035
4827,0.038665574
4828,0.038692813
4829,0.038816787
4830,0.038810372
4831,0.038653538
4832,0.038516752
4833,0.038514707
4834,0.038576942
4835,0.038569976
4836,0.038470916
4837,0.038373005
4838,0.038350884
4839,0.03837546
4840,0.038368713
4841,0.038305204
4842,0.03823192
4843,0.03819876
4844,0.0381998
4845,0.03819091
4846,0.03814839
4847,0.038092177
4848,0.0380545
4849,0.03804035
4850,0.038027517
4851,0.03799693
4852,0.03795331
4853,0.037915155
4854,0.037891716
4855,0.037874117
4856,0.037849154
4857,0.037814457
4858,0.03777866
4859,0.03775018
4860,0.037728105
4861,0.037704695
4862,0.037675567
4863,0.03764311
4864,0.03761305
4865,0.037587445
4866,0.037563425
4867,0.03753706
4868,0.037507866
4869,0.03747825
4870,0.03745072
4871,0.037425257
4872,0.03739966
4873,0.03737264
4874,0.037344404
4875,0.03731639
4876,0.03728979
4877,0.037263904
4878,0.037237883
4879,0.037210885
4880,0.037183415
4881,0.037156273
4882,0.03712995
4883,0.037103977
4884,0.03707774
4885,0.037051074
4886,0.037024204
4887,0.03699757
4888,0.03697137
4889,0.036945313
4890,0.0369191
4891,0.036892798
4892,0.03686635
4893,0.03684005
4894,0.036813993
4895,0.036787976
4896,0.036762018
4897,0.036735922
4898,0.036709785
4899,0.03668372
4900,0.03665769
4901,0.036631953
4902,0.03660611
4903,0.036580205
4904,0.036554407
4905,0.03652851
4906,0.03650273
4907,0.03647705
4908,0.03645129
4909,0.036425658
4910,0.03640003
4911,0.036374368
4912,0.036348764
4913,0.036323167
4914,0.036297727
4915,0.036272213
4916,0.036246773
4917,0.036221337
4918,0.03619592
4919,0.036170535
4920,0.036145147
4921,0.036119904
4922,0.03609459
4923,0.036069322
4924,0.036044065
4925,0.03601894
4926,0.035993695
4927,0.03596853
4928,0.03594337
4929,0.035918307
4930,0.035893314
4931,0.035868227
4932,0.03584318
4933,0.03581824
4934,0.035793304
4935,0.035768356
4936,0.035743404
4937,0.035718575
4938,0.03569376
4939,0.035668883
4940,0.035644088
4941,0.035619307
4942,0.035594616
4943,0.03556988
4944,0.03554521
4945,0.035520542
4946,0.035495915
4947,0.035471294
4948,0.03544672
4949,0.03542219
4950,0.035397653
4951,0.035373185
4952,0.035348747
4953,0.03532426
4954,0.035299797
4955,0.035275407
4956,0.03525105
4957,0.035226684
4958,0.035202403
4959,0.035178114
4960,0.035153836
4961,0.03512954
4962,0.035105366
4963,0.03508117
4964,0.035057053
4965,0.03503289
4966,0.035008732
4967,0.034984585
4968,0.034960594
4969,0.034936525
4970,0.034912508
4971,0.034888484
4972,0.034864504
4973,0.034840584
4974,0.034816667
4975,0.03479279
4976,0.03476891
4977,0.034745075
