% Model,baseline.mph
% Version,COMSOL 6.0.0.318
% Date,"Sep 21 2022, 00:06"
% Dimension,1
% Nodes,1011
% Expressions,1
% Description,Function
% t,RP(t)
0.7115183535313732,0.4175335980814074
0.7127308433767809,0.4172556432717766
0.7139433332221886,0.4169776884621458
0.7151558230675963,0.416699733652515
0.716368312913004,0.4164217788428842
0.7175808027584117,0.41614382403325345
0.7187932926038193,0.4158658692236226
0.72,0.41558924
0.7212182722946348,0.4153132428481951
0.7224307621400424,0.4150385556986977
0.7236432519854502,0.4147638685492002
0.7248557418308579,0.4144891813997028
0.7260682316762657,0.4142144942502054
0.7272807215216732,0.41393980710070793
0.7284932113670809,0.4136651199512105
0.7297057012124887,0.41339043280171306
0.7309181910578963,0.4131182982233566
0.7321306809033041,0.4128469817956294
0.7333431707487117,0.41257566536790224
0.7345556605941195,0.4123043489401751
0.7357681504395271,0.41203303251244794
0.7369806402849349,0.4117617160847207
0.7381931301303425,0.4114903996569936
0.7394056199757503,0.4112190832292663
0.7406181098211579,0.4109495630286794
0.7418305996665657,0.41068177009644297
0.7430430895119734,0.4104139771642066
0.744255579357381,0.41014618423197013
0.7454680692027887,0.4098783912997337
0.7466805590481965,0.40961059836749725
0.7478930488936042,0.40934280543526086
0.7491055387390118,0.4090750125030244
0.7503180285844195,0.40880816093539785
0.7515305184298273,0.40854395697310375
0.752743008275235,0.40827975301080977
0.7539554981206426,0.4080155490485158
0.7551679879660503,0.4077513450862217
0.7563804778114581,0.4074871411239277
0.7575929676568658,0.40722293716163366
0.7588054575022734,0.4069587331993396
0.7600179473476811,0.40669458462256053
0.7612304371930888,0.40643412240392945
0.7624429270384966,0.4061736601852983
0.7636554168839044,0.4059131979666672
0.7648679067293119,0.4056527357480361
0.7660803965747196,0.405392273529405
0.7672928864201274,0.4051318113107739
0.7685053762655352,0.4048713490921428
0.7697178661109427,0.4046108868735117
0.7709303559563504,0.4043533292261764
0.7721428458017582,0.4040966524008426
0.7733553356471659,0.4038399755755089
0.7745678254925734,0.4035832987501752
0.7757803153379812,0.4033266219248414
0.776992805183389,0.4030699450995076
0.7782052950287967,0.4028132682741739
0.7794177848742044,0.40255659144884015
0.780630274719612,0.40230194410810355
0.7818427645650198,0.402049171500072
0.7830552544104274,0.40179639889204055
0.7842677442558352,0.40154362628400897
0.7854802341012428,0.4012908536759775
0.7866927239466505,0.401038081067946
0.7879052137920582,0.40078530845991445
0.789117703637466,0.4005325358518829
0.7903301934828736,0.4002808393444121
0.7915426833282813,0.40003201824078677
0.792755173173689,0.39978319713716143
0.7939676630190968,0.39953437603353603
0.7951801528645044,0.39928555492991075
0.7963926427099121,0.39903673382628546
0.7976051325553198,0.39878791272266007
0.7988176224007276,0.3985390916190347
0.8000301122461353,0.3982903709999747
0.8012426020915429,0.3980455959749636
0.8024550919369506,0.3978008209499523
0.8036675817823583,0.3975560459249411
0.8048800716277661,0.3973112708999299
0.8060925614731737,0.3970664958749187
0.8073050513185814,0.3968217208499074
0.8085175411639891,0.3965769458248962
0.8097300310093969,0.39633217079988503
0.8109425208548044,0.39609057301267536
0.8121550107002122,0.395849885290933
0.8133675005456199,0.39560919756919066
0.8145799903910277,0.39536850984744826
0.8157924802364354,0.39512782212570596
0.8170049700818429,0.39488713440396356
0.8182174599272507,0.39464644668222126
0.8194299497726585,0.39440575896047886
0.8206424396180662,0.3941672645275926
0.8218549294634737,0.3939307162461825
0.8230674193088815,0.39369416796477236
0.8242799091542893,0.39345761968336224
0.825492398999697,0.3932210714019521
0.8267048888451045,0.392984523120542
0.8279173786905123,0.3927479748391319
0.8291298685359201,0.39251142655772175
0.8303423583813277,0.39227605222320117
0.8315548482267353,0.39204366156947096
0.8327673380721431,0.39181127091574075
0.8339798279175508,0.3915788802620105
0.8351923177629585,0.39134648960828033
0.8364048076083663,0.39111409895455007
0.8376172974537739,0.3908817083008199
0.8388297872991816,0.39064931764708966
0.8400422771445893,0.39041707386415975
0.8412547669899971,0.39018889540015245
0.8424672568354047,0.3899607169361452
0.8436797466808124,0.38973253847213796
0.8448922365262201,0.3895043600081306
0.8461047263716278,0.38927618154412336
0.8473172162170354,0.3890480030801161
0.8485297060624432,0.3888198246161088
0.8497421959078509,0.3885916461521015
0.8509546857532586,0.3883667852210868
0.8521671755986664,0.38814282015929236
0.853379665444074,0.3879188550974979
0.8545921552894817,0.38769489003570334
0.8558046451348894,0.3874709249739089
0.8570171349802972,0.38724695991211433
0.8582296248257048,0.38702299485032
0.8594421146711124,0.3867990297885255
0.8606546045165202,0.38657733947742584
0.861867094361928,0.3863575878178442
0.8630795842073355,0.38613783615826247
0.8642920740527432,0.3859180844986808
0.865504563898151,0.38569833283909916
0.8667170537435588,0.3854785811795174
0.8679295435889663,0.38525882951993573
0.869142033434374,0.3850390778603541
0.8703545232797818,0.38482056348701876
0.8715670131251896,0.3846050434169975
0.8727795029705973,0.38438952334697635
0.8739919928160048,0.38417400327695517
0.8752044826614126,0.38395848320693393
0.8764169725068203,0.3837429631369127
0.877629462352228,0.38352744306689146
0.8788419521976356,0.3833119229968703
0.8800544420430434,0.3830965932562316
0.8812669318884511,0.38288531205070986
0.8824794217338588,0.3826740308451882
0.8836919115792664,0.38246274963966653
0.8849044014246742,0.3822514684341448
0.8861168912700819,0.38204018722862315
0.8873293811154896,0.3818289060231015
0.8885418709608973,0.3816176248175798
0.8897543608063049,0.38140634361205816
0.8909668506517127,0.3811984106103433
0.8921793404971204,0.3809913282571563
0.8933918303425281,0.3807842459039693
0.8946043201879357,0.3805771635507823
0.8958168100333435,0.3803700811975953
0.8970292998787512,0.38016299884440824
0.8982417897241589,0.37995591649122124
0.8994542795695665,0.3797488341380342
0.9006667694149743,0.3795440468051735
0.901879259260382,0.3793411378420344
0.9030917491057898,0.37913822887889526
0.9043042389511974,0.3789353199157561
0.9055167287966049,0.378732410952617
0.9067292186420127,0.3785295019894778
0.9079417084874205,0.3783265930263387
0.9091541983328283,0.37812368406319957
0.9103666881782358,0.3779220372407699
0.9115791780236436,0.37772330166767865
0.9127916678690512,0.37752456609458745
0.914004157714459,0.37732583052149615
0.9152166475598665,0.377127094948405
0.9164291374052743,0.3769283593753137
0.9176416272506821,0.37672962380222247
0.9188541170960899,0.3765308882291312
0.9200666069414974,0.3763323775876814
0.9212790967869052,0.3761377365927981
0.9224915866323128,0.37594309559791483
0.9237040764777206,0.3757484546030315
0.9249165663231284,0.3755538136081482
0.9261290561685359,0.37535917261326496
0.9273415460139437,0.37516453161838165
0.9285540358593515,0.3749698906234983
0.929766525704759,0.374775249628615
0.9309790155501666,0.37458391379022915
0.9321915053955744,0.37439336616106395
0.9334039952409822,0.3742028185318987
0.93461648508639,0.3740122709027335
0.9358289749317975,0.37382172327356833
0.9370414647772053,0.37363117564440307
0.9382539546226129,0.3734406280152379
0.9394664444680206,0.37325008038607266
0.9406789343134282,0.37306180582898885
0.941891424158836,0.37287531761582604
0.9431039140042438,0.37268882940266324
0.9443164038496515,0.37250234118950043
0.9455288936950593,0.3723158529763377
0.9467413835404669,0.37212936476317493
0.9479538733858744,0.3719428765500122
0.9491663632312822,0.37175638833684943
0.95037885307669,0.3715711461714558
0.9515913429220976,0.3713886458373946
0.9528038327675054,0.37120614550333336
0.9540163226129131,0.3710236451692721
0.9552288124583207,0.3708411448352109
0.9564413023037283,0.3706586445011497
0.957653792149136,0.3704761441670885
0.9588662819945438,0.37029364383302726
0.9600787718399516,0.37011139990130504
0.9612912616853594,0.3699328462216906
0.962503751530767,0.3697542925420762
0.9637162413761747,0.36957573886246176
0.9649287312215823,0.36939718518284737
0.9661412210669901,0.36921863150323286
0.9673537109123976,0.3690400778236185
0.9685662007578054,0.368861524144004
0.9697786906032132,0.3686829704643896
0.970991180448621,0.3685075885622108
0.9722036702940285,0.3683329148501016
0.9734161601394361,0.36815824113799256
0.9746286499848439,0.36798356742588345
0.9758411398302517,0.36780889371377434
0.9770536296756592,0.3676342200016652
0.978266119521067,0.36745954628955607
0.9794786093664748,0.3672848725774469
0.9806910992118826,0.36711239379643473
0.9819035890572901,0.3669415709520746
0.9831160789026977,0.36677074810771454
0.9843285687481055,0.3665999252633544
0.9855410585935133,0.3664291024189943
0.986753548438921,0.36625827957463414
0.9879660382843286,0.3660874567302741
0.9891785281297364,0.36591663388591394
0.990391017975144,0.3657470380559598
0.9916035078205517,0.3655800200047346
0.9928159976659593,0.36541300195350945
0.9940284875113671,0.3652459839022842
0.9952409773567749,0.365078965851059
0.9964534672021826,0.3649119477998337
0.9976659570475902,0.36474492974860856
0.9988784468929978,0.36457791169738335
1,0.36442342
