0;1;2;3
10;2.5;28200;0.531637251
10;2.5;28500;0.496186912
10;2.5;28800;0.467324615
10;2.5;29100;0.448731005
10;2.5;29400;0.443414569
10;2.5;29700;0.452393591
10;2.5;30000;0.474050581
10;2.5;30300;0.504876673
10;2.5;30600;0.541145205
10;2.5;30900;0.579908371
10;2.5;31200;0.61864841
10;2.5;31500;0.654821575
10;2.5;31800;0.686211705
10;2.5;32100;0.711531341
10;2.5;32400;0.730614901
10;2.5;32700;0.74417758
10;2.5;33000;0.753416598
10;2.5;33300;0.759653747
10;2.5;33600;0.764091432
10;2.5;33900;0.767677009
10;2.5;34200;0.771072984
10;2.5;34500;0.774671614
10;2.5;34800;0.778653681
10;2.5;35100;0.783050478
10;2.5;35400;0.787804306
10;2.5;35700;0.792812526
10;2.5;36000;0.797965229
7.368421053;3.684210526;0;0.000201881
7.368421053;3.684210526;300;0.000202075
7.368421053;3.684210526;600;0.000202328
7.368421053;3.684210526;900;0.000202641
7.368421053;3.684210526;1200;0.000203058
7.368421053;3.684210526;1500;0.000203595
7.368421053;3.684210526;1800;0.000204265
7.368421053;3.684210526;2100;0.000205114
7.368421053;3.684210526;2400;0.000206187
7.368421053;3.684210526;2700;0.000207469
7.368421053;3.684210526;3000;0.000208989
7.368421053;3.684210526;3300;0.000210717
7.368421053;3.684210526;3600;0.000212625
7.368421053;3.684210526;3900;0.000214681
7.368421053;3.684210526;4200;0.000216812
7.368421053;3.684210526;4500;0.000219002
7.368421053;3.684210526;4800;0.000221238
7.368421053;3.684210526;5100;0.000223562
7.368421053;3.684210526;5400;0.000226021
7.368421053;3.684210526;5700;0.000228807
7.368421053;3.684210526;6000;0.000232115
7.368421053;3.684210526;6300;0.000236347
7.368421053;3.684210526;6600;0.00024198
7.368421053;3.684210526;6900;0.000249729
7.368421053;3.684210526;7200;0.000260323
7.368421053;3.684210526;7500;0.000274494
7.368421053;3.684210526;7800;0.000292212
7.368421053;3.684210526;8100;0.000310883
7.368421053;3.684210526;8400;0.00032039
7.368421053;3.684210526;8700;0.00029023
7.368421053;3.684210526;9000;0.000140995
7.368421053;3.684210526;9300;-0.000307217
7.368421053;3.684210526;9600;-0.00140141
7.368421053;3.684210526;9900;-0.003689066
7.368421053;3.684210526;10200;-0.007824555
7.368421053;3.684210526;10500;-0.014282361
7.368421053;3.684210526;10800;-0.022968307
7.368421053;3.684210526;11100;-0.032993063
7.368421053;3.684210526;11400;-0.04282631
7.368421053;3.684210526;11700;-0.050761536
7.368421053;3.684210526;12000;-0.055419043
7.368421053;3.684210526;12300;-0.056087151
7.368421053;3.684210526;12600;-0.052857652
7.368421053;3.684210526;12900;-0.04658629
7.368421053;3.684210526;13200;-0.038664147
7.368421053;3.684210526;13500;-0.030627921
7.368421053;3.684210526;13800;-0.023737207
7.368421053;3.684210526;14100;-0.018705115
7.368421053;3.684210526;14400;-0.015729591
7.368421053;3.684210526;14700;-0.014831975
7.368421053;3.684210526;15000;-0.016336992
7.368421053;3.684210526;15300;-0.021462902
7.368421053;3.684210526;15600;-0.033536702
7.368421053;3.684210526;15900;-0.061276361
7.368421053;3.684210526;16200;-0.124810144
7.368421053;3.684210526;16500;-0.244183406
7.368421053;3.684210526;16800;-0.375396967
7.368421053;3.684210526;17100;-0.445682466
7.368421053;3.684210526;17400;-0.466064215
7.368421053;3.684210526;17700;-0.471330106
7.368421053;3.684210526;18000;-0.474782765
7.368421053;3.684210526;18300;-0.478730977
7.368421053;3.684210526;18600;-0.483195603
7.368421053;3.684210526;18900;-0.487988472
7.368421053;3.684210526;19200;-0.492952645
7.368421053;3.684210526;19500;-0.497960389
7.368421053;3.684210526;19800;-0.502894819
7.368421053;3.684210526;20100;-0.507659912
7.368421053;3.684210526;20400;-0.51219058
7.368421053;3.684210526;20700;-0.516452491
7.368421053;3.684210526;21000;-0.520446181
7.368421053;3.684210526;21300;-0.524202228
7.368421053;3.684210526;21600;-0.527775466
7.368421053;3.684210526;21900;-0.531244099
7.368421053;3.684210526;22200;-0.534702897
7.368421053;3.684210526;22500;-0.538259804
7.368421053;3.684210526;22800;-0.542030573
7.368421053;3.684210526;23100;-0.546130002
7.368421053;3.684210526;23400;-0.550671041
7.368421053;3.684210526;23700;-0.555750012
7.368421053;3.684210526;24000;-0.561439216
7.368421053;3.684210526;24300;-0.567777336
7.368421053;3.684210526;24600;-0.574761987
7.368421053;3.684210526;24900;-0.582343459
7.368421053;3.684210526;25200;-0.590420187
7.368421053;3.684210526;25500;-0.598846376
7.368421053;3.684210526;25800;-0.607436121
7.368421053;3.684210526;26100;-0.615978777
7.368421053;3.684210526;26400;-0.624254644
7.368421053;3.684210526;26700;-0.632049859
7.368421053;3.684210526;27000;-0.639168739
7.368421053;3.684210526;27300;-0.645440757
7.368421053;3.684210526;27600;-0.650719285
7.368421053;3.684210526;27900;-0.654874444
7.368421053;3.684210526;28200;-0.657777309
7.368421053;3.684210526;28500;-0.659277022
7.368421053;3.684210526;28800;-0.659168124
7.368421053;3.684210526;29100;-0.657145679
7.368421053;3.684210526;29400;-0.652744055
7.368421053;3.684210526;29700;-0.645239532
7.368421053;3.684210526;30000;-0.633515477
7.368421053;3.684210526;30300;-0.61586678
7.368421053;3.684210526;30600;-0.589788496
7.368421053;3.684210526;30900;-0.551949024
7.368421053;3.684210526;31200;-0.4990803
7.368421053;3.684210526;31500;-0.431553662
7.368421053;3.684210526;31800;-0.361023605
7.368421053;3.684210526;32100;-0.314008296
7.368421053;3.684210526;32400;-0.307326555
7.368421053;3.684210526;32700;-0.307980061
7.368421053;3.684210526;33000;-0.258348644
7.368421053;3.684210526;33300;-0.145337358
7.368421053;3.684210526;33600;-0.00199835
7.368421053;3.684210526;33900;0.136861548
7.368421053;3.684210526;34200;0.255060613
7.368421053;3.684210526;34500;0.350217521
7.368421053;3.684210526;34800;0.425409377
7.368421053;3.684210526;35100;0.484730721
7.368421053;3.684210526;35400;0.531776786
7.368421053;3.684210526;35700;0.569357514
7.368421053;3.684210526;36000;0.599595904
7.368421053;4;0;0.000201344
7.368421053;4;300;0.000201419
7.368421053;4;600;0.000201523
7.368421053;4;900;0.000201657
7.368421053;4;1200;0.000201836
7.368421053;4;1500;0.00020206
7.368421053;4;1800;0.000202343
7.368421053;4;2100;0.000202715
7.368421053;4;2400;0.000203177
7.368421053;4;2700;0.000203803
7.368421053;4;3000;0.000204578
7.368421053;4;3300;0.000205532
7.368421053;4;3600;0.000206694
7.368421053;4;3900;0.000208065
7.368421053;4;4200;0.000209674
7.368421053;4;4500;0.000211462
7.368421053;4;4800;0.000213474
7.368421053;4;5100;0.000215754
7.368421053;4;5400;0.000218466
7.368421053;4;5700;0.000221834
7.368421053;4;6000;0.000226319
7.368421053;4;6300;0.000232562
7.368421053;4;6600;0.000241533
7.368421053;4;6900;0.000254408
7.368421053;4;7200;0.000272572
7.368421053;4;7500;0.000297174
7.368421053;4;7800;0.000327677
7.368421053;4;8100;0.000358239
7.368421053;4;8400;0.000368282
7.368421053;4;8700;0.000301287
7.368421053;4;9000;2.55E-05
7.368421053;4;9300;-0.000721589
7.368421053;4;9600;-0.00237377
7.368421053;4;9900;-0.005496532
7.368421053;4;10200;-0.010604545
7.368421053;4;10500;-0.017869949
7.368421053;4;10800;-0.026885763
7.368421053;4;11100;-0.036661848
7.368421053;4;11400;-0.045868352
7.368421053;4;11700;-0.053169295
7.368421053;4;12000;-0.057493925
7.368421053;4;12300;-0.058215231
7.368421053;4;12600;-0.055299774
7.368421053;4;12900;-0.049430579
7.368421053;4;13200;-0.041936576
7.368421053;4;13500;-0.03436175
7.368421053;4;13800;-0.027910933
7.368421053;4;14100;-0.023241118
7.368421053;4;14400;-0.020642459
7.368421053;4;14700;-0.020371243
7.368421053;4;15000;-0.023089722
7.368421053;4;15300;-0.03060542
7.368421053;4;15600;-0.04762198
7.368421053;4;15900;-0.086266711
7.368421053;4;16200;-0.171438918
7.368421053;4;16500;-0.312786341
7.368421053;4;16800;-0.444231212
7.368421053;4;17100;-0.513768792
7.368421053;4;17400;-0.544050813
7.368421053;4;17700;-0.560202956
7.368421053;4;18000;-0.571405292
7.368421053;4;18300;-0.580504954
7.368421053;4;18600;-0.588610947
7.368421053;4;18900;-0.596215725
7.368421053;4;19200;-0.603515863
7.368421053;4;19500;-0.610560954
7.368421053;4;19800;-0.617340922
7.368421053;4;20100;-0.623826325
7.368421053;4;20400;-0.629987895
7.368421053;4;20700;-0.635802865
7.368421053;4;21000;-0.641255677
7.368421053;4;21300;-0.646339893
7.368421053;4;21600;-0.651055396
7.368421053;4;21900;-0.655409455
7.368421053;4;22200;-0.659414113
7.368421053;4;22500;-0.663087845
7.368421053;4;22800;-0.666454911
7.368421053;4;23100;-0.669544697
7.368421053;4;23400;-0.672392666
7.368421053;4;23700;-0.675038874
7.368421053;4;24000;-0.677527845
7.368421053;4;24300;-0.679905355
7.368421053;4;24600;-0.682216883
7.368421053;4;24900;-0.684503734
7.368421053;4;25200;-0.686800539
7.368421053;4;25500;-0.68912977
7.368421053;4;25800;-0.691501558
7.368421053;4;26100;-0.693911552
7.368421053;4;26400;-0.696342528
7.368421053;4;26700;-0.698765874
7.368421053;4;27000;-0.701146424
7.368421053;4;27300;-0.703445673
7.368421053;4;27600;-0.705626607
7.368421053;4;27900;-0.707657278
7.368421053;4;28200;-0.709510863
7.368421053;4;28500;-0.711168528
7.368421053;4;28800;-0.712616384
7.368421053;4;29100;-0.713845611
7.368421053;4;29400;-0.714848995
7.368421053;4;29700;-0.71561861
7.368421053;4;30000;-0.716143429
7.368421053;4;30300;-0.716405869
7.368421053;4;30600;-0.71637857
7.368421053;4;30900;-0.716018736
7.368421053;4;31200;-0.715262592
7.368421053;4;31500;-0.714013457
7.368421053;4;31800;-0.712124646
7.368421053;4;32100;-0.709369659
7.368421053;4;32400;-0.705390692
7.368421053;4;32700;-0.699606776
7.368421053;4;33000;-0.691050708
7.368421053;4;33300;-0.678072572
7.368421053;4;33600;-0.657823205
7.368421053;4;33900;-0.625436366
7.368421053;4;34200;-0.573155046
7.368421053;4;34500;-0.491370976
7.368421053;4;34800;-0.378170133
7.368421053;4;35100;-0.26198107
7.368421053;4;35400;-0.197262928
7.368421053;4;35700;-0.184099451
7.368421053;4;36000;-0.15134804
9.473684211;2.726315789;0;0.000214651
9.473684211;2.726315789;300;0.000215679
9.473684211;2.726315789;600;0.000216603
9.473684211;2.726315789;900;0.000217423
9.473684211;2.726315789;1200;0.000218123
9.473684211;2.726315789;1500;0.000218734
9.473684211;2.726315789;1800;0.000219271
9.473684211;2.726315789;2100;0.000219718
9.473684211;2.726315789;2400;0.000220105
9.473684211;2.726315789;2700;0.000220463
9.473684211;2.726315789;3000;0.000220791
9.473684211;2.726315789;3300;0.000221089
9.473684211;2.726315789;3600;0.000221387
9.473684211;2.726315789;3900;0.000221685
9.473684211;2.726315789;4200;0.000221997
9.473684211;2.726315789;4500;0.00022231
9.473684211;2.726315789;4800;0.000222638
9.473684211;2.726315789;5100;0.000223011
9.473684211;2.726315789;5400;0.000223398
9.473684211;2.726315789;5700;0.00022383
9.473684211;2.726315789;6000;0.000224307
9.473684211;2.726315789;6300;0.000224814
9.473684211;2.726315789;6600;0.00022541
9.473684211;2.726315789;6900;0.00022608
9.473684211;2.726315789;7200;0.000226855
9.473684211;2.726315789;7500;0.000227764
9.473684211;2.726315789;7800;0.000228807
9.473684211;2.726315789;8100;0.000230029
9.473684211;2.726315789;8400;0.000231475
9.473684211;2.726315789;8700;0.000233158
9.473684211;2.726315789;9000;0.000235096
9.473684211;2.726315789;9300;0.000237256
9.473684211;2.726315789;9600;0.00023964
9.473684211;2.726315789;9900;0.000242203
9.473684211;2.726315789;10200;0.000244871
9.473684211;2.726315789;10500;0.000247627
9.473684211;2.726315789;10800;0.000250384
9.473684211;2.726315789;11100;0.000253081
9.473684211;2.726315789;11400;0.000255659
9.473684211;2.726315789;11700;0.000258043
9.473684211;2.726315789;12000;0.00026004
9.473684211;2.726315789;12300;0.000261292
9.473684211;2.726315789;12600;0.000261128
9.473684211;2.726315789;12900;0.000258133
9.473684211;2.726315789;13200;0.000249729
9.473684211;2.726315789;13500;0.000230953
9.473684211;2.726315789;13800;0.000192538
9.473684211;2.726315789;14100;0.000116929
9.473684211;2.726315789;14400;-2.91E-05
9.473684211;2.726315789;14700;-0.000308856
9.473684211;2.726315789;15000;-0.00084354
9.473684211;2.726315789;15300;-0.001866847
9.473684211;2.726315789;15600;-0.00382717
9.473684211;2.726315789;15900;-0.007567003
9.473684211;2.726315789;16200;-0.014586583
9.473684211;2.726315789;16500;-0.027287677
9.473684211;2.726315789;16800;-0.048825726
9.473684211;2.726315789;17100;-0.081978694
9.473684211;2.726315789;17400;-0.12698327
9.473684211;2.726315789;17700;-0.179893151
9.473684211;2.726315789;18000;-0.233604804
9.473684211;2.726315789;18300;-0.281146467
9.473684211;2.726315789;18600;-0.318270683
9.473684211;2.726315789;18900;-0.343685389
9.473684211;2.726315789;19200;-0.357855916
9.473684211;2.726315789;19500;-0.3617239
9.473684211;2.726315789;19800;-0.355810761
9.473684211;2.726315789;20100;-0.339484274
9.473684211;2.726315789;20400;-0.30999589
9.473684211;2.726315789;20700;-0.260568261
9.473684211;2.726315789;21000;-0.175623551
9.473684211;2.726315789;21300;-0.018449351
9.473684211;2.726315789;21600;0.266852051
9.473684211;2.726315789;21900;0.61865437
9.473684211;2.726315789;22200;0.839093924
9.473684211;2.726315789;22500;0.900857985
9.473684211;2.726315789;22800;0.876349449
9.473684211;2.726315789;23100;0.813766658
9.473684211;2.726315789;23400;0.738693595
9.473684211;2.726315789;23700;0.669147372
9.473684211;2.726315789;24000;0.618156672
9.473684211;2.726315789;24300;0.589694977
9.473684211;2.726315789;24600;0.577375531
9.473684211;2.726315789;24900;0.570103645
9.473684211;2.726315789;25200;0.559576213
9.473684211;2.726315789;25500;0.542869508
9.473684211;2.726315789;25800;0.520642519
9.473684211;2.726315789;26100;0.49489069
9.473684211;2.726315789;26400;0.467561245
9.473684211;2.726315789;26700;0.439768791
9.473684211;2.726315789;27000;0.411581159
9.473684211;2.726315789;27300;0.382477999
9.473684211;2.726315789;27600;0.352248341
9.473684211;2.726315789;27900;0.321737349
9.473684211;2.726315789;28200;0.292957604
9.473684211;2.726315789;28500;0.268565178
9.473684211;2.726315789;28800;0.251121044
9.473684211;2.726315789;29100;0.242515489
9.473684211;2.726315789;29400;0.243719161
9.473684211;2.726315789;29700;0.254743755
9.473684211;2.726315789;30000;0.274725318
9.473684211;2.726315789;30300;0.302074134
9.473684211;2.726315789;30600;0.334703922
9.473684211;2.726315789;30900;0.370335937
9.473684211;2.726315789;31200;0.406798363
9.473684211;2.726315789;31500;0.442303896
9.473684211;2.726315789;31800;0.475603759
9.473684211;2.726315789;32100;0.506040752
9.473684211;2.726315789;32400;0.533490717
9.473684211;2.726315789;32700;0.558234215
9.473684211;2.726315789;33000;0.580795109
9.473684211;2.726315789;33300;0.60176146
9.473684211;2.726315789;33600;0.621657014
9.473684211;2.726315789;33900;0.640841424
9.473684211;2.726315789;34200;0.659475446
9.473684211;2.726315789;34500;0.677536726
9.473684211;2.726315789;34800;0.69487077
9.473684211;2.726315789;35100;0.711258113
9.473684211;2.726315789;35400;0.726480722
9.473684211;2.726315789;35700;0.740376711
9.473684211;2.726315789;36000;0.752866447
10;2.75;0;0.000215173
10;2.75;300;0.000216097
10;2.75;600;0.000216931
10;2.75;900;0.000217646
10;2.75;1200;0.000218257
10;2.75;1500;0.000218764
10;2.75;1800;0.000219196
10;2.75;2100;0.000219569
10;2.75;2400;0.000219896
10;2.75;2700;0.00022018
10;2.75;3000;0.000220448
10;2.75;3300;0.000220701
10;2.75;3600;0.00022094
10;2.75;3900;0.000221178
10;2.75;4200;0.000221446
10;2.75;4500;0.000221714
10;2.75;4800;0.000221997
10;2.75;5100;0.00022231
10;2.75;5400;0.000222638
10;2.75;5700;0.000222996
10;2.75;6000;0.000223398
10;2.75;6300;0.000223845
10;2.75;6600;0.000224322
10;2.75;6900;0.000224873
10;2.75;7200;0.000225484
10;2.75;7500;0.00022617
10;2.75;7800;0.000226974
10;2.75;8100;0.000227898
10;2.75;8400;0.000228971
10;2.75;8700;0.000230208
10;2.75;9000;0.000231639
10;2.75;9300;0.000233307
10;2.75;9600;0.00023517
10;2.75;9900;0.000237241
10;2.75;10200;0.000239491
10;2.75;10500;0.000241891
10;2.75;10800;0.000244394
10;2.75;11100;0.000246957
10;2.75;11400;0.00024955
10;2.75;11700;0.000252113
10;2.75;12000;0.000254601
10;2.75;12300;0.000256956
10;2.75;12600;0.000259042
10;2.75;12900;0.000260666
10;2.75;13200;0.000261366
10;2.75;13500;0.000260279
10;2.75;13800;0.000255778
10;2.75;14100;0.000244871
10;2.75;14400;0.000222012
10;2.75;14700;0.000176966
10;2.75;15000;9.09E-05
10;2.75;15300;-7.09E-05
10;2.75;15600;-0.000373483
10;2.75;15900;-0.000939593
10;2.75;16200;-0.002003863
10;2.75;16500;-0.004017144
10;2.75;16800;-0.007836699
10;2.75;17100;-0.015029714
10;2.75;17400;-0.02821815
10;2.75;17700;-0.051101878
10;2.75;18000;-0.087409958
10;2.75;18300;-0.138393775
10;2.75;18600;-0.200402036
10;2.75;18900;-0.26548183
10;2.75;19200;-0.325222194
10;2.75;19500;-0.374225736
10;2.75;19800;-0.410728216
10;2.75;20100;-0.435269296
10;2.75;20400;-0.449187219
10;2.75;20700;-0.453611791
10;2.75;21000;-0.448832452
10;2.75;21300;-0.433707058
10;2.75;21600;-0.404736519
10;2.75;21900;-0.3542974
10;2.75;22200;-0.266810954
10;2.75;22500;-0.110177562
10;2.75;22800;0.160952732
10;2.75;23100;0.503693044
10;2.75;23400;0.753384471
10;2.75;23700;0.863218486
10;2.75;24000;0.88742274
10;2.75;24300;0.868815303
10;2.75;24600;0.827809274
10;2.75;24900;0.775370896
10;2.75;25200;0.720263779
10;2.75;25500;0.669959486
10;2.75;25800;0.62816602
10;2.75;26100;0.593399584
10;2.75;26400;0.561552167
10;2.75;26700;0.529899001
10;2.75;27000;0.498231471
10;2.75;27300;0.467422307
10;2.75;27600;0.438172936
10;2.75;27900;0.410652995
10;2.75;28200;0.384497941
10;2.75;28500;0.358849734
10;2.75;28800;0.332546473
10;2.75;29100;0.304632008
10;2.75;29400;0.275068432
10;2.75;29700;0.245198056
10;2.75;30000;0.217574358
10;2.75;30300;0.195265576
10;2.75;30600;0.18107079
10;2.75;30900;0.176994339
10;2.75;31200;0.184025154
10;2.75;31500;0.202085719
10;2.75;31800;0.230079666
10;2.75;32100;0.266037583
10;2.75;32400;0.307391703
10;2.75;32700;0.351364553
10;2.75;33000;0.395390928
10;2.75;33300;0.4374367
10;2.75;33600;0.476174712
10;2.75;33900;0.510986567
10;2.75;34200;0.541865468
10;2.75;34500;0.569234192
10;2.75;34800;0.593751192
10;2.75;35100;0.616117895
10;2.75;35400;0.636933804
10;2.75;35700;0.656611741
10;2.75;36000;0.675352693
7.894736842;3.697368421;0;0.000202045
7.894736842;3.697368421;300;0.000202283
7.894736842;3.697368421;600;0.000202581
7.894736842;3.697368421;900;0.000202969
7.894736842;3.697368421;1200;0.000203446
7.894736842;3.697368421;1500;0.000204086
7.894736842;3.697368421;1800;0.000204876
7.894736842;3.697368421;2100;0.000205845
7.894736842;3.697368421;2400;0.000207022
7.894736842;3.697368421;2700;0.000208408
7.894736842;3.697368421;3000;0.000209987
7.894736842;3.697368421;3300;0.000211731
7.894736842;3.697368421;3600;0.000213578
7.894736842;3.697368421;3900;0.000215486
7.894736842;3.697368421;4200;0.000217408
7.894736842;3.697368421;4500;0.00021933
7.894736842;3.697368421;4800;0.000221238
7.894736842;3.697368421;5100;0.00022313
7.894736842;3.697368421;5400;0.000225052
7.894736842;3.697368421;5700;0.000227064
7.894736842;3.697368421;6000;0.000229239
7.894736842;3.697368421;6300;0.000231728
7.894736842;3.697368421;6600;0.000234723
7.894736842;3.697368421;6900;0.000238404
7.894736842;3.697368421;7200;0.000243083
7.894736842;3.697368421;7500;0.000249103
7.894736842;3.697368421;7800;0.000256836
7.894736842;3.697368421;8100;0.000266597
7.894736842;3.697368421;8400;0.000278339
7.894736842;3.697368421;8700;0.000291124
7.894736842;3.697368421;9000;0.000301138
7.894736842;3.697368421;9300;0.000297055
7.894736842;3.697368421;9600;0.000248477
7.894736842;3.697368421;9900;8.25E-05
7.894736842;3.697368421;10200;-0.000356317
7.894736842;3.697368421;10500;-0.001354545
7.894736842;3.697368421;10800;-0.003351808
7.894736842;3.697368421;11100;-0.006872326
7.894736842;3.697368421;11400;-0.01232107
7.894736842;3.697368421;11700;-0.019698933
7.894736842;3.697368421;12000;-0.028407142
7.894736842;3.697368421;12300;-0.037301555
7.894736842;3.697368421;12600;-0.044987664
7.894736842;3.697368421;12900;-0.050197005
7.894736842;3.697368421;13200;-0.052087978
7.894736842;3.697368421;13500;-0.050420269
7.894736842;3.697368421;13800;-0.045612052
7.894736842;3.697368421;14100;-0.03866969
7.894736842;3.697368421;14400;-0.030956239
7.894736842;3.697368421;14700;-0.023813829
7.894736842;3.697368421;15000;-0.018171415
7.894736842;3.697368421;15300;-0.014373153
7.894736842;3.697368421;15600;-0.012372211
7.894736842;3.697368421;15900;-0.012128294
7.894736842;3.697368421;16200;-0.013988465
7.894736842;3.697368421;16500;-0.019148633
7.894736842;3.697368421;16800;-0.030732349
7.894736842;3.697368421;17100;-0.056678146
7.894736842;3.697368421;17400;-0.114724144
7.894736842;3.697368421;17700;-0.222649083
7.894736842;3.697368421;18000;-0.343590081
7.894736842;3.697368421;18300;-0.407801449
7.894736842;3.697368421;18600;-0.41986382
7.894736842;3.697368421;18900;-0.415510297
7.894736842;3.697368421;19200;-0.410463989
7.894736842;3.697368421;19500;-0.407511771
7.894736842;3.697368421;19800;-0.406400263
7.894736842;3.697368421;20100;-0.406621397
7.894736842;3.697368421;20400;-0.407788098
7.894736842;3.697368421;20700;-0.409615576
7.894736842;3.697368421;21000;-0.41189307
7.894736842;3.697368421;21300;-0.414472401
7.894736842;3.697368421;21600;-0.417256713
7.894736842;3.697368421;21900;-0.420200408
7.894736842;3.697368421;22200;-0.423297405
7.894736842;3.697368421;22500;-0.426568568
7.894736842;3.697368421;22800;-0.430055678
7.894736842;3.697368421;23100;-0.433820903
7.894736842;3.697368421;23400;-0.437932491
7.894736842;3.697368421;23700;-0.442470253
7.894736842;3.697368421;24000;-0.447522759
7.894736842;3.697368421;24300;-0.453179419
7.894736842;3.697368421;24600;-0.459533393
7.894736842;3.697368421;24900;-0.466674387
7.894736842;3.697368421;25200;-0.474681437
7.894736842;3.697368421;25500;-0.483606756
7.894736842;3.697368421;25800;-0.49347049
7.894736842;3.697368421;26100;-0.504247904
7.894736842;3.697368421;26400;-0.515851319
7.894736842;3.697368421;26700;-0.528138101
7.894736842;3.697368421;27000;-0.540897071
7.894736842;3.697368421;27300;-0.553867757
7.894736842;3.697368421;27600;-0.566755891
7.894736842;3.697368421;27900;-0.579250932
7.894736842;3.697368421;28200;-0.591054797
7.894736842;3.697368421;28500;-0.601897597
7.894736842;3.697368421;28800;-0.611549973
7.894736842;3.697368421;29100;-0.619823039
7.894736842;3.697368421;29400;-0.626561701
7.894736842;3.697368421;29700;-0.631626189
7.894736842;3.697368421;30000;-0.634863436
7.894736842;3.697368421;30300;-0.636071384
7.894736842;3.697368421;30600;-0.63495332
7.894736842;3.697368421;30900;-0.631048501
7.894736842;3.697368421;31200;-0.623643696
7.894736842;3.697368421;31500;-0.611644626
7.894736842;3.697368421;31800;-0.593412161
7.894736842;3.697368421;32100;-0.566617548
7.894736842;3.697368421;32400;-0.528342962
7.894736842;3.697368421;32700;-0.476151168
7.894736842;3.697368421;33000;-0.411604106
7.894736842;3.697368421;33300;-0.346863866
7.894736842;3.697368421;33600;-0.30614984
7.894736842;3.697368421;33900;-0.302051306
7.894736842;3.697368421;34200;-0.301197886
7.894736842;3.697368421;34500;-0.249319449
7.894736842;3.697368421;34800;-0.134708181
7.894736842;3.697368421;35100;0.009937242
7.894736842;3.697368421;35400;0.149874225
7.894736842;3.697368421;35700;0.26875633
7.894736842;3.697368421;36000;0.364175439
7.894736842;4;0;0.000201419
7.894736842;4;300;0.000201508
7.894736842;4;600;0.000201657
7.894736842;4;900;0.000201821
7.894736842;4;1200;0.000202045
7.894736842;4;1500;0.000202313
7.894736842;4;1800;0.000202686
7.894736842;4;2100;0.000203177
7.894736842;4;2400;0.000203788
7.894736842;4;2700;0.000204563
7.894736842;4;3000;0.000205562
7.894736842;4;3300;0.000206783
7.894736842;4;3600;0.000208229
7.894736842;4;3900;0.000209913
7.894736842;4;4200;0.00021182
7.894736842;4;4500;0.000213847
7.894736842;4;4800;0.000216022
7.894736842;4;5100;0.000218242
7.894736842;4;5400;0.000220537
7.894736842;4;5700;0.000222966
7.894736842;4;6000;0.000225648
7.894736842;4;6300;0.000228837
7.894736842;4;6600;0.00023292
7.894736842;4;6900;0.000238433
7.894736842;4;7200;0.000246122
7.894736842;4;7500;0.000256881
7.894736842;4;7800;0.000271693
7.894736842;4;8100;0.000291348
7.894736842;4;8400;0.000315443
7.894736842;4;8700;0.000340328
7.894736842;4;9000;0.00035359
7.894736842;4;9300;0.000321969
7.894736842;4;9600;0.000168175
7.894736842;4;9900;-0.000266507
7.894736842;4;10200;-0.0012642
7.894736842;4;10500;-0.003245071
7.894736842;4;10800;-0.006702051
7.894736842;4;11100;-0.012024984
7.894736842;4;11400;-0.019264951
7.894736842;4;11700;-0.027976677
7.894736842;4;12000;-0.037252977
7.894736842;4;12300;-0.045939043
7.894736842;4;12600;-0.052895367
7.894736842;4;12900;-0.057202414
7.894736842;4;13200;-0.058287889
7.894736842;4;13500;-0.056031361
7.894736842;4;13800;-0.050865546
7.894736842;4;14100;-0.043787092
7.894736842;4;14400;-0.036130562
7.894736842;4;14700;-0.029139638
7.894736842;4;15000;-0.023637876
7.894736842;4;15300;-0.020004824
7.894736842;4;15600;-0.018381089
7.894736842;4;15900;-0.01898779
7.894736842;4;16200;-0.022537187
7.894736842;4;16500;-0.030910537
7.894736842;4;16800;-0.048797026
7.894736842;4;17100;-0.087727189
7.894736842;4;17400;-0.170063004
7.894736842;4;17700;-0.304219842
7.894736842;4;18000;-0.432612002
7.894736842;4;18300;-0.503968179
7.894736842;4;18600;-0.535503268
7.894736842;4;18900;-0.552144706
7.894736842;4;19200;-0.563827574
7.894736842;4;19500;-0.573478043
7.894736842;4;19800;-0.582081854
7.894736842;4;20100;-0.590047896
7.894736842;4;20400;-0.597543418
7.894736842;4;20700;-0.604619086
7.894736842;4;21000;-0.611274064
7.894736842;4;21300;-0.617489159
7.894736842;4;21600;-0.62324667
7.894736842;4;21900;-0.62853235
7.894736842;4;22200;-0.63334161
7.894736842;4;22500;-0.637676597
7.894736842;4;22800;-0.64154923
7.894736842;4;23100;-0.644976497
7.894736842;4;23400;-0.64798516
7.894736842;4;23700;-0.650609851
7.894736842;4;24000;-0.652894258
7.894736842;4;24300;-0.654892802
7.894736842;4;24600;-0.656670153
7.894736842;4;24900;-0.658299685
7.894736842;4;25200;-0.659863949
7.894736842;4;25500;-0.661447763
7.894736842;4;25800;-0.663133562
7.894736842;4;26100;-0.664996684
7.894736842;4;26400;-0.667096317
7.894736842;4;26700;-0.669471264
7.894736842;4;27000;-0.672132313
7.894736842;4;27300;-0.675065041
7.894736842;4;27600;-0.678226054
7.894736842;4;27900;-0.681551933
7.894736842;4;28200;-0.684962809
7.894736842;4;28500;-0.688373625
7.894736842;4;28800;-0.691700816
7.894736842;4;29100;-0.694868565
7.894736842;4;29400;-0.697816312
7.894736842;4;29700;-0.700497568
7.894736842;4;30000;-0.702882171
7.894736842;4;30300;-0.70495224
